"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1000",5.1464093047477e-203,1.63320939214632,0.817,0.492,1.72600275262628e-198,"10-Dendritic Cell","SOD2"
"1001",0,4.07418050603115,0.892,0.079,0,"11-T Helper Cell","CXCR4"
"1002",0,3.61716129978912,0.887,0.044,0,"11-T Helper Cell","CD52"
"1003",0,3.60363389214438,0.76,0.017,0,"11-T Helper Cell","LTB"
"1004",0,3.3386787208094,0.849,0.137,0,"11-T Helper Cell","IL32"
"1005",0,3.04063986521088,0.854,0.234,0,"11-T Helper Cell","CREM"
"1006",0,2.90819675329901,0.955,0.174,0,"11-T Helper Cell","SRGN"
"1007",0,2.87753028211791,0.648,0.023,0,"11-T Helper Cell","CD69"
"1008",0,2.85225167995228,0.357,0.004,0,"11-T Helper Cell","KLRB1"
"1009",0,2.78049501315779,0.732,0.05,0,"11-T Helper Cell","TRAC"
"1010",0,2.7313981444382,0.737,0.041,0,"11-T Helper Cell","SAMSN1"
"1011",0,2.68241373536082,0.647,0.013,0,"11-T Helper Cell","IL7R"
"1012",0,2.61644957409647,0.68,0.036,0,"11-T Helper Cell","CYTIP"
"1013",0,2.59741912475532,0.707,0.012,0,"11-T Helper Cell","CD3D"
"1014",0,2.55941084749548,0.793,0.234,0,"11-T Helper Cell","DUSP2"
"1015",0,2.53424963589594,0.75,0.04,0,"11-T Helper Cell","PTPRC"
"1016",0,2.42805157680435,0.88,0.576,0,"11-T Helper Cell","SARAF"
"1017",0,2.41379810072827,0.448,0.043,0,"11-T Helper Cell","RGS1"
"1018",0,2.40949410391287,0.615,0.029,0,"11-T Helper Cell","CLEC2D"
"1019",0,2.38361752296048,0.56,0.01,0,"11-T Helper Cell","TRBC2"
"1020",0,2.37691276311434,0.735,0.26,0,"11-T Helper Cell","RGCC"
"1021",0,2.36913200797854,0.449,0.008,0,"11-T Helper Cell","TRBC1"
"1022",0,2.34552908013951,0.683,0.049,0,"11-T Helper Cell","CORO1A"
"1023",0,2.33899512559953,0.627,0.016,0,"11-T Helper Cell","RHOH"
"1024",0,2.3099058518964,0.698,0.077,0,"11-T Helper Cell","GPR183"
"1025",0,2.30626955168041,0.59,0.011,0,"11-T Helper Cell","CD2"
"1026",0,2.29390599118213,0.842,0.322,0,"11-T Helper Cell","ARHGDIB"
"1027",0,2.27039215682645,0.728,0.219,0,"11-T Helper Cell","BIRC3"
"1028",0,2.2575427996974,0.684,0.178,0,"11-T Helper Cell","LEPROTL1"
"1029",0,2.17555686279998,0.712,0.164,0,"11-T Helper Cell","STK4"
"1030",0,2.17480455616459,0.44,0.074,0,"11-T Helper Cell","DUSP4"
"1031",0,2.16271081368246,0.74,0.077,0,"11-T Helper Cell","LAPTM5"
"1032",0,2.12002899003683,0.617,0.05,0,"11-T Helper Cell","ACAP1"
"1033",0,2.05166284491317,0.603,0.025,0,"11-T Helper Cell","CD48"
"1034",0,2.04902533997834,0.476,0.005,0,"11-T Helper Cell","TRAT1"
"1035",0,2.01816242201891,0.794,0.298,0,"11-T Helper Cell","FXYD5"
"1036",0,1.97473656145139,0.525,0.008,0,"11-T Helper Cell","SPOCK2"
"1037",0,1.97098241278423,0.621,0.045,0,"11-T Helper Cell","CD37"
"1038",0,1.95451887276703,0.607,0.179,0,"11-T Helper Cell","STK17B"
"1039",0,1.90187351371061,0.493,0.036,0,"11-T Helper Cell","ALOX5AP"
"1040",0,1.90173484022486,0.739,0.262,0,"11-T Helper Cell","SLC2A3"
"1041",0,1.89663204056129,0.623,0.068,0,"11-T Helper Cell","HCST"
"1042",0,1.89463415540607,0.906,0.752,0,"11-T Helper Cell","ZFP36L2"
"1043",0,1.89407634428874,0.55,0.008,0,"11-T Helper Cell","CD3E"
"1044",0,1.86925294975109,0.544,0.111,0,"11-T Helper Cell","ISG20"
"1045",0,1.86919272369231,0.613,0.158,0,"11-T Helper Cell","ZNF331"
"1046",0,1.79704516266664,0.581,0.147,0,"11-T Helper Cell","CDC42SE2"
"1047",0,1.76826216280434,0.522,0.199,0,"11-T Helper Cell","PTGER4"
"1048",0,1.72958315256329,0.386,0.016,0,"11-T Helper Cell","CD7"
"1049",0,1.72116536841187,0.976,0.853,0,"11-T Helper Cell","BTG1"
"1050",0,1.70457219816862,0.341,0.017,0,"11-T Helper Cell","CCR7"
"1051",0,1.70389419086689,0.997,0.985,0,"11-T Helper Cell","TMSB4X"
"1052",0,1.68784451197106,0.655,0.301,0,"11-T Helper Cell","NR4A2"
"1053",0,1.68588993705406,0.452,0.03,0,"11-T Helper Cell","FYB1"
"1054",0,1.67272423024654,0.831,0.54,0,"11-T Helper Cell","EZR"
"1055",0,1.65643624112605,0.472,0.025,0,"11-T Helper Cell","IL2RG"
"1056",0,1.61093015466557,0.476,0.135,0,"11-T Helper Cell","AC016831.5"
"1057",0,1.59318807358853,0.423,0.039,0,"11-T Helper Cell","DOK2"
"1058",0,1.57274577477717,0.483,0.064,0,"11-T Helper Cell","GPSM3"
"1059",0,1.55591179416327,0.426,0.01,0,"11-T Helper Cell","LCK"
"1060",0,1.55252786954195,0.602,0.216,0,"11-T Helper Cell","COTL1"
"1061",0,1.53056467714804,0.405,0.024,0,"11-T Helper Cell","GPR65"
"1062",0,1.52481341688072,0.377,0.017,0,"11-T Helper Cell","PTPN7"
"1063",0,1.52041680473685,0.414,0.028,0,"11-T Helper Cell","EVI2B"
"1064",0,1.52016115022922,0.458,0.077,0,"11-T Helper Cell","ICAM3"
"1065",0,1.5100870673357,0.463,0.074,0,"11-T Helper Cell","TNFRSF1B"
"1066",0,1.50764179336029,0.496,0.185,0,"11-T Helper Cell","CNOT6L"
"1067",0,1.50571774058808,0.38,0.09,0,"11-T Helper Cell","AC058791.1"
"1068",0,1.4855332858166,0.434,0.098,0,"11-T Helper Cell","SEPT6"
"1069",0,1.48283715043122,0.423,0.047,0,"11-T Helper Cell","FMNL1"
"1070",0,1.47346646705873,0.441,0.035,0,"11-T Helper Cell","CD53"
"1071",0,1.46867523939337,0.389,0.065,0,"11-T Helper Cell","GLIPR1"
"1072",0,1.46096077434768,0.377,0.033,0,"11-T Helper Cell","RUNX3"
"1073",0,1.45844694784041,0.294,0.003,0,"11-T Helper Cell","ICOS"
"1074",0,1.44014654564592,0.9,0.585,0,"11-T Helper Cell","S100A4"
"1075",0,1.41541784666167,0.301,0.001,0,"11-T Helper Cell","CD40LG"
"1076",0,1.39526657121081,0.41,0.027,0,"11-T Helper Cell","RAC2"
"1077",0,1.373411148427,0.314,0.029,0,"11-T Helper Cell","TAGAP"
"1078",0,1.36458988823755,0.334,0.006,0,"11-T Helper Cell","SIT1"
"1079",0,1.36194519373377,0.993,0.972,0,"11-T Helper Cell","RPS29"
"1080",0,1.33044739778825,0.363,0.016,0,"11-T Helper Cell","IKZF1"
"1081",0,1.31769980245932,0.31,0.028,0,"11-T Helper Cell","AC114760.2"
"1082",0,1.31134009177687,0.25,0.003,0,"11-T Helper Cell","CCR6"
"1083",0,1.27423414012893,0.275,0.024,0,"11-T Helper Cell","TNFRSF4"
"1084",0,1.27051419614074,0.39,0.045,0,"11-T Helper Cell","LCP1"
"1085",0,1.25818629437411,0.333,0.006,0,"11-T Helper Cell","CD3G"
"1086",1.7019091430821e-305,1.27020357401546,0.422,0.129,5.70786288406875e-301,"11-T Helper Cell","ARL4C"
"1087",5.53999486844766e-302,1.61602953694078,0.729,0.429,1.85800347897998e-297,"11-T Helper Cell","DDIT4"
"1088",3.96659892450058e-291,1.40120450422126,0.411,0.132,1.330317947299e-286,"11-T Helper Cell","EVL"
"1089",3.17528874169937e-284,1.30936357638261,0.811,0.682,1.06492833819113e-279,"11-T Helper Cell","SELENOK"
"1090",4.07095784539782e-276,1.57742498455381,0.524,0.237,1.36531784218952e-271,"11-T Helper Cell","EML4"
"1091",3.23926560551808e-244,1.41629615723984,0.437,0.169,1.08638489877865e-239,"11-T Helper Cell","FAM107B"
"1092",4.05309594114348e-234,1.27463543016444,0.382,0.133,1.3593273167407e-229,"11-T Helper Cell","SMCHD1"
"1093",5.59738981696213e-233,1.7068234284285,0.67,0.423,1.87725259681276e-228,"11-T Helper Cell","TSC22D3"
"1094",4.49755166950861e-229,1.45274977869623,0.513,0.254,1.5083888789198e-224,"11-T Helper Cell","PPP2R5C"
"1095",3.10451659184032e-225,1.52283993029324,0.643,0.444,1.04119277457141e-220,"11-T Helper Cell","YPEL5"
"1096",1.36656250780946e-187,1.26906494445141,0.493,0.228,4.58317733869135e-183,"11-T Helper Cell","ISG15"
"1097",2.12831137654176e-172,1.33505317600456,0.447,0.221,7.13793069464574e-168,"11-T Helper Cell","ZC3HAV1"
"1098",1.24712372288989e-169,1.29350008952319,0.457,0.237,4.1826035418281e-165,"11-T Helper Cell","TGFB1"
"1099",7.34648787413283e-147,1.49070264920411,0.562,0.419,2.46386510322667e-142,"11-T Helper Cell","FAM177A1"
"1100",2.25391553557397e-96,1.32705839478027,0.586,0.535,7.55918192320799e-92,"11-T Helper Cell","ANKRD12"
"1101",0,2.34480179669561,0.758,0.29,0,"12-Proliferating Keratinocyte","HIST1H4C"
"1102",0,2.01900136801879,0.948,0.369,0,"12-Proliferating Keratinocyte","STMN1"
"1103",0,1.88644480061543,0.968,0.44,0,"12-Proliferating Keratinocyte","KRT5"
"1104",0,1.83664048020058,0.882,0.294,0,"12-Proliferating Keratinocyte","PTTG1"
"1105",0,1.78912170814077,0.962,0.504,0,"12-Proliferating Keratinocyte","HMGB2"
"1106",0,1.76676030051796,0.742,0.028,0,"12-Proliferating Keratinocyte","PCLAF"
"1107",0,1.72667057700601,0.978,0.656,0,"12-Proliferating Keratinocyte","KRT14"
"1108",0,1.71985169793696,0.647,0.016,0,"12-Proliferating Keratinocyte","UBE2C"
"1109",0,1.59867404280949,0.715,0.022,0,"12-Proliferating Keratinocyte","TK1"
"1110",0,1.58731264360452,0.601,0.172,0,"12-Proliferating Keratinocyte","KRT6A"
"1111",0,1.4624937921331,0.77,0.122,0,"12-Proliferating Keratinocyte","NUSAP1"
"1112",0,1.45931824562381,0.676,0.024,0,"12-Proliferating Keratinocyte","CDK1"
"1113",0,1.44700002873036,0.988,0.847,0,"12-Proliferating Keratinocyte","TUBA1B"
"1114",0,1.42243372909871,0.97,0.678,0,"12-Proliferating Keratinocyte","MT1X"
"1115",0,1.41633831785399,0.929,0.398,0,"12-Proliferating Keratinocyte","S100A2"
"1116",0,1.36232110396923,0.898,0.372,0,"12-Proliferating Keratinocyte","CKS1B"
"1117",0,1.307556886124,0.574,0.014,0,"12-Proliferating Keratinocyte","TOP2A"
"1118",0,1.26483902172409,0.99,0.866,0,"12-Proliferating Keratinocyte","HMGB1"
"1119",0,1.25405903572289,0.955,0.653,0,"12-Proliferating Keratinocyte","HMGN2"
"1120",0,1.25226779749343,0.794,0.283,0,"12-Proliferating Keratinocyte","PCNA"
"1121",0,1.21519802077959,0.957,0.743,0,"12-Proliferating Keratinocyte","TUBB"
"1122",0,1.20882165449193,0.752,0.091,0,"12-Proliferating Keratinocyte","CENPW"
"1123",0,1.20460770307769,0.528,0.019,0,"12-Proliferating Keratinocyte","CENPF"
"1124",0,1.1447162583392,0.565,0.056,0,"12-Proliferating Keratinocyte","CDC20"
"1125",0,1.13879570690227,0.648,0.032,0,"12-Proliferating Keratinocyte","TYMS"
"1126",0,1.055169956262,0.989,0.779,0,"12-Proliferating Keratinocyte","H2AFZ"
"1127",0,1.03718792904162,0.65,0.137,0,"12-Proliferating Keratinocyte","MT1G"
"1128",0,1.03118912225045,0.95,0.507,0,"12-Proliferating Keratinocyte","S100A14"
"1129",0,1.01818031729029,0.549,0.019,0,"12-Proliferating Keratinocyte","BIRC5"
"1130",0,1.01479765167389,0.981,0.822,0,"12-Proliferating Keratinocyte","HINT1"
"1131",0,1.0123805196748,0.766,0.217,0,"12-Proliferating Keratinocyte","SMC4"
"1132",0,0.998978624081559,0.482,0.073,0,"12-Proliferating Keratinocyte","CCNB1"
"1133",0,0.99395920470461,0.471,0.008,0,"12-Proliferating Keratinocyte","RRM2"
"1134",0,0.986043886720074,0.823,0.306,0,"12-Proliferating Keratinocyte","PHGDH"
"1135",0,0.962671677220908,0.961,0.738,0,"12-Proliferating Keratinocyte","SLC25A5"
"1136",0,0.948633050536291,0.614,0.029,0,"12-Proliferating Keratinocyte","ZWINT"
"1137",0,0.906696657239605,0.509,0.004,0,"12-Proliferating Keratinocyte","PBK"
"1138",0,0.901939180272885,1,0.99,0,"12-Proliferating Keratinocyte","PTMA"
"1139",0,0.886894024758499,0.652,0.206,0,"12-Proliferating Keratinocyte","KRT16"
"1140",0,0.880717118805221,0.884,0.516,0,"12-Proliferating Keratinocyte","DEK"
"1141",0,0.876846108411938,0.951,0.662,0,"12-Proliferating Keratinocyte","PLP2"
"1142",0,0.875930343977222,0.482,0.006,0,"12-Proliferating Keratinocyte","MKI67"
"1143",0,0.843500237663013,0.465,0.03,0,"12-Proliferating Keratinocyte","CDKN3"
"1144",0,0.842899489981285,0.572,0.032,0,"12-Proliferating Keratinocyte","MAD2L1"
"1145",0,0.836382222586577,0.445,0.012,0,"12-Proliferating Keratinocyte","CCNB2"
"1146",0,0.830857584959538,0.43,0.006,0,"12-Proliferating Keratinocyte","ASPM"
"1147",0,0.781092755211486,0.682,0.231,0,"12-Proliferating Keratinocyte","MCM7"
"1148",0,0.761519735479014,0.997,0.95,0,"12-Proliferating Keratinocyte","GAPDH"
"1149",0,0.761210226904854,0.443,0.005,0,"12-Proliferating Keratinocyte","AURKB"
"1150",0,0.760439906920718,0.728,0.259,0,"12-Proliferating Keratinocyte","CRNDE"
"1151",0,0.754188100865519,0.609,0.081,0,"12-Proliferating Keratinocyte","CENPH"
"1152",0,0.750739450562504,0.596,0.131,0,"12-Proliferating Keratinocyte","NMU"
"1153",0,0.746175161161311,0.845,0.414,0,"12-Proliferating Keratinocyte","MZT2A"
"1154",0,0.739721756914941,0.781,0.32,0,"12-Proliferating Keratinocyte","IMPA2"
"1155",0,0.722204092073901,0.53,0.044,0,"12-Proliferating Keratinocyte","UBE2T"
"1156",0,0.717107786343844,0.519,0.037,0,"12-Proliferating Keratinocyte","PRC1"
"1157",0,0.705178232920259,0.74,0.292,0,"12-Proliferating Keratinocyte","GGCT"
"1158",0,0.698575915341558,0.555,0.117,0,"12-Proliferating Keratinocyte","HMGB3"
"1159",0,0.696269510599378,0.471,0.015,0,"12-Proliferating Keratinocyte","ANLN"
"1160",0,0.695136934685528,0.571,0.073,0,"12-Proliferating Keratinocyte","CENPU"
"1161",0,0.692146531645387,0.608,0.114,0,"12-Proliferating Keratinocyte","SMC2"
"1162",0,0.684834681479146,0.623,0.17,0,"12-Proliferating Keratinocyte","RRM1"
"1163",0,0.681307539547892,0.422,0.016,0,"12-Proliferating Keratinocyte","CENPA"
"1164",0,0.664560920820448,0.529,0.096,0,"12-Proliferating Keratinocyte","CKAP2"
"1165",0,0.662089009446399,0.694,0.212,0,"12-Proliferating Keratinocyte","DNAJC9"
"1166",0,0.661706987901721,0.693,0.229,0,"12-Proliferating Keratinocyte","RPA3"
"1167",0,0.656195320370876,0.413,0.005,0,"12-Proliferating Keratinocyte","CCNA2"
"1168",0,0.642871373968945,0.715,0.251,0,"12-Proliferating Keratinocyte","RHOV"
"1169",0,0.637445386038541,0.429,0.017,0,"12-Proliferating Keratinocyte","TPX2"
"1170",0,0.633513633749055,0.494,0.09,0,"12-Proliferating Keratinocyte","KIF20B"
"1171",0,0.626982709687531,0.666,0.194,0,"12-Proliferating Keratinocyte","GPSM2"
"1172",0,0.624252255869806,0.464,0.023,0,"12-Proliferating Keratinocyte","CENPK"
"1173",0,0.623185307915228,0.654,0.197,0,"12-Proliferating Keratinocyte","COL17A1"
"1174",0,0.618144425150782,0.518,0.086,0,"12-Proliferating Keratinocyte","CCDC34"
"1175",0,0.613854282090447,0.489,0.035,0,"12-Proliferating Keratinocyte","CDT1"
"1176",5.59371066588102e-296,0.913468222801458,0.913,0.492,1.87601868312318e-291,"12-Proliferating Keratinocyte","CKS2"
"1177",5.65747824402974e-290,0.791215474194041,0.961,0.715,1.89740505348269e-285,"12-Proliferating Keratinocyte","RAN"
"1178",5.39729821755254e-280,0.744920572448618,0.787,0.36,1.81014587620277e-275,"12-Proliferating Keratinocyte","JPT1"
"1179",7.42410391779211e-277,0.763652711184513,0.749,0.342,2.48989597194912e-272,"12-Proliferating Keratinocyte","UBE2S"
"1180",1.21095054591608e-275,0.678668449442844,0.986,0.896,4.06128594089335e-271,"12-Proliferating Keratinocyte","HNRNPA1"
"1181",1.34475343314722e-275,1.02074227573687,0.971,0.693,4.51003406408914e-271,"12-Proliferating Keratinocyte","MT2A"
"1182",2.39046259048542e-273,1.0433888540509,0.842,0.487,8.01713343596999e-269,"12-Proliferating Keratinocyte","DUT"
"1183",3.4523743302312e-270,0.851746244267265,0.878,0.529,1.15785730287294e-265,"12-Proliferating Keratinocyte","RANBP1"
"1184",4.95119197534938e-270,0.690651741430584,0.832,0.438,1.66053076469268e-265,"12-Proliferating Keratinocyte","H2AFV"
"1185",3.18376152953133e-269,0.765604939929417,0.932,0.659,1.06776994177422e-264,"12-Proliferating Keratinocyte","MZT2B"
"1186",1.88434351525839e-258,0.61932024465169,0.752,0.327,6.31971128147359e-254,"12-Proliferating Keratinocyte","H2AFX"
"1187",2.63136612133873e-256,1.01401211698396,0.837,0.443,8.82507569774583e-252,"12-Proliferating Keratinocyte","MT1E"
"1188",2.4766053452635e-231,0.672987450400263,0.882,0.539,8.30603900694473e-227,"12-Proliferating Keratinocyte","ANP32B"
"1189",1.66330624245822e-229,0.755564412656591,0.654,0.263,5.57839647595638e-225,"12-Proliferating Keratinocyte","KRT17"
"1190",1.75173057212119e-229,0.733693109666217,0.916,0.47,5.87495399278004e-225,"12-Proliferating Keratinocyte","LY6D"
"1191",1.75205936370635e-222,0.651645847720143,0.913,0.64,5.87605669399834e-218,"12-Proliferating Keratinocyte","SNRPB"
"1192",1.83956071536866e-200,0.625056244424283,0.975,0.916,6.16951872720341e-196,"12-Proliferating Keratinocyte","RPSA"
"1193",1.21956248901007e-192,0.636054310927793,0.904,0.594,4.09016867564198e-188,"12-Proliferating Keratinocyte","SNRPG"
"1194",4.07230370888917e-189,0.667215523611025,0.752,0.374,1.36576921788725e-184,"12-Proliferating Keratinocyte","TPPP3"
"1195",1.82077564611761e-187,0.695716850862733,0.941,0.74,6.10651736194923e-183,"12-Proliferating Keratinocyte","ENO1"
"1196",1.91136568512958e-184,0.768866895677845,0.92,0.668,6.41033823478757e-180,"12-Proliferating Keratinocyte","MIF"
"1197",2.65764358800637e-179,0.691335218432602,0.892,0.574,8.91320506545577e-175,"12-Proliferating Keratinocyte","TUBA1C"
"1198",5.02782116802437e-174,0.682227770064324,0.889,0.593,1.68623066333201e-169,"12-Proliferating Keratinocyte","NUCKS1"
"1199",1.18348139832297e-171,0.70828358919362,0.947,0.697,3.96915991369557e-167,"12-Proliferating Keratinocyte","TUBB4B"
"1200",4.32102884026111e-139,0.628030536514067,0.873,0.587,1.44918665244677e-134,"12-Proliferating Keratinocyte","ARL6IP1"
"1201",0,7.49389032279448,0.927,0.008,0,"13-Mast Cell","TPSB2"
"1202",0,7.44745675035748,0.968,0.006,0,"13-Mast Cell","TPSAB1"
"1203",0,5.41046650159044,0.759,0.004,0,"13-Mast Cell","CTSG"
"1204",0,5.23299545409665,0.809,0.095,0,"13-Mast Cell","HPGD"
"1205",0,4.94946177322857,0.72,0.008,0,"13-Mast Cell","HPGDS"
"1206",0,3.97463188517488,0.549,0.002,0,"13-Mast Cell","RGS13"
"1207",0,3.74647966999282,0.331,0.04,0,"13-Mast Cell","CD69"
"1208",0,3.57333243446965,0.471,0.05,0,"13-Mast Cell","GATA2"
"1209",0,3.3554948994445,0.993,0.936,0,"13-Mast Cell","FTH1"
"1210",0,3.13087526781655,0.361,0.001,0,"13-Mast Cell","MS4A2"
"1211",0,3.09375252748381,0.359,0.001,0,"13-Mast Cell","CPA3"
"1212",0,2.87339336251527,0.323,0.011,0,"13-Mast Cell","IL1RL1"
"1213",0,2.77408293677407,0.303,0.033,0,"13-Mast Cell","GPR65"
"1214",0,2.71239315798136,0.453,0.062,0,"13-Mast Cell","FCER1G"
"1215",0,2.59323195841093,0.284,0,0,"13-Mast Cell","HDC"
"1216",2.55261307948394e-285,1.65595393926499,0.978,0.945,8.56095374597324e-281,"13-Mast Cell","FTL"
"1217",2.3373185878898e-272,3.06231812698691,0.885,0.815,7.83889908006481e-268,"13-Mast Cell","ANXA1"
"1218",1.32012847848193e-253,2.17297452749029,0.645,0.194,4.4274468911327e-249,"13-Mast Cell","SRGN"
"1219",2.75881678073803e-234,1.99105165573696,0.255,0.033,9.2525197192392e-230,"13-Mast Cell","FCER1A"
"1220",2.35100364749791e-203,3.78099340364451,0.79,0.685,7.88479603297849e-199,"13-Mast Cell","SELENOK"
"1221",4.95294999536604e-196,1.23567093024102,0.984,0.991,1.66112036944586e-191,"13-Mast Cell","PTMA"
"1222",1.71856619253593e-191,1.58657579489775,0.935,0.979,5.763727296527e-187,"13-Mast Cell","H3F3B"
"1223",8.03174593237122e-163,2.37289072532819,0.367,0.096,2.69368695079866e-158,"13-Mast Cell","LAPTM5"
"1224",2.4280726044336e-152,2.19139245499299,0.289,0.062,8.14326990074939e-148,"13-Mast Cell","SAMSN1"
"1225",1.82879368502086e-150,0.972414029431802,0.995,0.963,6.13340826082297e-146,"13-Mast Cell","MALAT1"
"1226",1.64560305238295e-147,1.76865654153671,0.835,0.916,5.51902351708194e-143,"13-Mast Cell","UBB"
"1227",1.39491378907064e-142,2.95156866882377,0.393,0.127,4.67826186578512e-138,"13-Mast Cell","VWA5A"
"1228",5.21425477208914e-139,1.67527746046092,0.301,0.068,1.74875676546326e-134,"13-Mast Cell","TYROBP"
"1229",2.06903027870639e-110,3.11128041176554,0.484,0.233,6.93911374872548e-106,"13-Mast Cell","BIRC3"
"1230",1.48599080001239e-92,2.45849392365812,0.575,0.403,4.98371594508154e-88,"13-Mast Cell","EMP3"
"1231",4.97930857369882e-70,3.21127652808993,0.587,0.539,1.66996050944711e-65,"13-Mast Cell","GLUL"
"1232",7.19621795496694e-69,1.84210623621226,0.687,0.726,2.41346757773681e-64,"13-Mast Cell","SAT1"
"1233",1.76654592806212e-52,1.58101198653513,0.664,0.87,5.92464173353472e-48,"13-Mast Cell","RPL36AL"
"1234",3.02214461126253e-41,2.13562809215025,0.534,0.531,1.01356685972523e-36,"13-Mast Cell","SDCBP"
"1235",3.60604215611602e-40,2.24919929311211,0.496,0.442,1.20939441831819e-35,"13-Mast Cell","SGK1"
"1236",1.85829729134708e-39,1.59575765398279,0.619,0.805,6.23235745571983e-35,"13-Mast Cell","CLIC1"
"1237",3.38474840412865e-33,1.13900029966907,0.724,0.82,1.13517691977667e-28,"13-Mast Cell","NFKBIA"
"1238",9.33988643677218e-33,2.34423692811193,0.338,0.222,3.13241111316465e-28,"13-Mast Cell","RGS2"
"1239",8.44464478091674e-30,1.4148447368839,0.668,0.86,2.83216496662386e-25,"13-Mast Cell","HSPA8"
"1240",3.98457019000661e-28,1.39518114771555,0.645,0.783,1.33634515032442e-23,"13-Mast Cell","DNAJA1"
"1241",4.80000707286497e-28,2.65356676132889,0.456,0.43,1.60982637209746e-23,"13-Mast Cell","PLIN2"
"1242",2.86596203702938e-26,2.55761379104864,0.416,0.373,9.61186347978914e-22,"13-Mast Cell","ELF1"
"1243",4.14331148548623e-26,0.978224757350865,0.263,0.628,1.38958380600237e-21,"13-Mast Cell","HSPD1"
"1244",6.92181188221472e-26,0.943263780527037,0.253,0.614,2.32143726905717e-21,"13-Mast Cell","TMEM258"
"1245",5.59947438879689e-25,1.26046173351152,0.632,0.876,1.8779517205147e-20,"13-Mast Cell","LMNA"
"1246",1.4466706896e-24,1.77065491968066,0.352,0.254,4.85184415878049e-20,"13-Mast Cell","CREM"
"1247",2.73606595878613e-23,0.989938595717782,0.183,0.456,9.17621801257693e-19,"13-Mast Cell","H2AFV"
"1248",1.32681093606296e-22,0.981949056836093,0.187,0.461,4.44985851736796e-18,"13-Mast Cell","TFG"
"1249",1.53609908745101e-22,0.960143798827697,0.272,0.621,5.15176911949319e-18,"13-Mast Cell","TUBA1A"
"1250",7.35480061832523e-21,1.50069343840407,0.592,0.83,2.46665303137392e-16,"13-Mast Cell","PRDX1"
"1251",1.01501778146376e-20,1.72292308766749,0.352,0.278,3.40416663547315e-16,"13-Mast Cell","SLC2A3"
"1252",1.05866984905583e-20,0.94324827255707,0.154,0.384,3.55056693976343e-16,"13-Mast Cell","CNIH1"
"1253",2.23401500753616e-20,1.72154512380106,0.555,0.733,7.49243953227476e-16,"13-Mast Cell","SH3BGRL3"
"1254",3.02081718041859e-20,1.16278103785871,0.603,0.818,1.01312166596879e-15,"13-Mast Cell","LAPTM4A"
"1255",4.57105278957809e-20,1.16670744386534,0.62,0.847,1.5330396845687e-15,"13-Mast Cell","LGALS3"
"1256",1.58153167368113e-19,2.17223229197949,0.26,0.173,5.30414092719176e-15,"13-Mast Cell","ZNF331"
"1257",2.55953526267112e-19,1.08743296342471,0.144,0.356,8.5841693639464e-15,"13-Mast Cell","AKR1A1"
"1258",2.18795334153031e-18,0.947983595412672,0.136,0.335,7.33795791682437e-14,"13-Mast Cell","OSBPL8"
"1259",4.6897656625042e-18,1.32923109540378,0.22,0.498,1.57285360789066e-13,"13-Mast Cell","AP3S1"
"1260",6.70025796347286e-17,0.972462166838004,0.307,0.664,2.24713251578953e-12,"13-Mast Cell","RPS27L"
"1261",1.39195715592222e-16,1.15497223348949,0.289,0.632,4.66834590953195e-12,"13-Mast Cell","NDUFB2"
"1262",1.64898965250719e-16,1.04434644607543,0.189,0.42,5.53038149657861e-12,"13-Mast Cell","PRKAR1A"
"1263",1.57595575881825e-15,0.959251576560342,0.285,0.602,5.28544042392464e-11,"13-Mast Cell","ARL6IP1"
"1264",1.69181780695399e-14,1.16782844167413,0.24,0.509,5.67401856096231e-10,"13-Mast Cell","VPS29"
"1265",2.08448507510664e-14,1.08416353601304,0.317,0.678,6.99094604489265e-10,"13-Mast Cell","VAPA"
"1266",2.33431908230869e-14,1.01274341441845,0.199,0.421,7.82883933824689e-10,"13-Mast Cell","LITAF"
"1267",2.76643893071541e-14,1.05329089570995,0.133,0.302,9.27808288583333e-10,"13-Mast Cell","TANK"
"1268",1.50768985329587e-13,1.17820275259446,0.189,0.4,5.0564902299837e-09,"13-Mast Cell","MAPRE1"
"1269",2.04383149936165e-13,0.948003147270065,0.323,0.677,6.85460208255909e-09,"13-Mast Cell","RBM8A"
"1270",3.2266935134136e-13,1.01286378325869,0.33,0.7,1.08216847052865e-08,"13-Mast Cell","SEC61B"
"1271",3.51770581295073e-13,1.09764758584577,0.257,0.531,1.17976817554742e-08,"13-Mast Cell","GPBP1"
"1272",1.22265867112607e-12,1.0766281089382,0.326,0.681,4.1005526512226e-08,"13-Mast Cell","SSR4"
"1273",1.75396721948349e-12,1.19560373826152,0.269,0.553,5.88245526070373e-08,"13-Mast Cell","XBP1"
"1274",5.58835585758182e-12,1.0345549307261,0.174,0.355,1.87422278751579e-07,"13-Mast Cell","AC020916.1"
"1275",7.29842681775936e-12,1.04833432601899,0.174,0.357,2.44774638614013e-07,"13-Mast Cell","THUMPD3-AS1"
"1276",8.54412877408136e-12,0.985402851889546,0.129,0.278,2.86552990825141e-07,"13-Mast Cell","SLC44A1"
"1277",1.09021959967785e-11,1.25090354507055,0.117,0.257,3.65637849339957e-07,"13-Mast Cell","FDX1"
"1278",3.34328343386393e-11,1.34907097263608,0.298,0.608,1.12127039804929e-06,"13-Mast Cell","SPCS2"
