"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1",0,4.82072088848071,0.983,0.343,0,"0-Terminal Keratinocyte","KRT1"
"2",0,4.69163447730022,0.724,0.163,0,"0-Terminal Keratinocyte","KRT2"
"3",0,4.64509676800566,0.988,0.71,0,"0-Terminal Keratinocyte","KRT10"
"4",0,4.37071223936662,0.913,0.222,0,"0-Terminal Keratinocyte","KRTDAP"
"5",0,4.22901353717034,0.99,0.375,0,"0-Terminal Keratinocyte","DMKN"
"6",0,3.56002077048364,0.837,0.119,0,"0-Terminal Keratinocyte","SBSN"
"7",0,3.35868125570557,0.89,0.252,0,"0-Terminal Keratinocyte","LYPD3"
"8",0,3.04106364830933,0.959,0.239,0,"0-Terminal Keratinocyte","LY6D"
"9",0,2.96755689163774,0.95,0.264,0,"0-Terminal Keratinocyte","LGALS7B"
"10",0,2.88392970894477,0.99,0.441,0,"0-Terminal Keratinocyte","SFN"
"11",0,2.5992346177891,0.86,0.252,0,"0-Terminal Keratinocyte","DSP"
"12",0,2.50475184742144,0.99,0.513,0,"0-Terminal Keratinocyte","PERP"
"13",0,2.42760574853101,0.967,0.292,0,"0-Terminal Keratinocyte","S100A14"
"14",0,2.22033780069884,0.917,0.315,0,"0-Terminal Keratinocyte","AQP3"
"15",0,2.19080057435078,0.706,0.202,0,"0-Terminal Keratinocyte","SERPINB2"
"16",0,2.15263308447615,0.718,0.151,0,"0-Terminal Keratinocyte","LGALS7"
"17",0,2.15250654421485,0.89,0.327,0,"0-Terminal Keratinocyte","TACSTD2"
"18",0,2.06096308404153,0.774,0.201,0,"0-Terminal Keratinocyte","CSTA"
"19",0,2.01743925616054,0.297,0.04,0,"0-Terminal Keratinocyte","SPRR1B"
"20",0,1.99753900328495,0.814,0.343,0,"0-Terminal Keratinocyte","PHLDA2"
"21",0,1.96190699074993,0.7,0.141,0,"0-Terminal Keratinocyte","CLDN1"
"22",0,1.94629458018181,0.746,0.123,0,"0-Terminal Keratinocyte","PKP1"
"23",0,1.94036933362385,0.781,0.355,0,"0-Terminal Keratinocyte","FABP5"
"24",0,1.90362718077758,0.846,0.213,0,"0-Terminal Keratinocyte","SERPINB5"
"25",0,1.89227460445835,0.665,0.113,0,"0-Terminal Keratinocyte","CLDN4"
"26",0,1.88413726390775,0.796,0.201,0,"0-Terminal Keratinocyte","DSC3"
"27",0,1.81820271540495,0.495,0.117,0,"0-Terminal Keratinocyte","CALML5"
"28",0,1.81309755185955,0.718,0.109,0,"0-Terminal Keratinocyte","DSG1"
"29",0,1.7466660492847,0.408,0.113,0,"0-Terminal Keratinocyte","KRT16"
"30",0,1.68557574179485,0.276,0.074,0,"0-Terminal Keratinocyte","S100A8"
"31",0,1.67743804987387,0.869,0.283,0,"0-Terminal Keratinocyte","KLF5"
"32",0,1.62394254641692,0.78,0.219,0,"0-Terminal Keratinocyte","JUP"
"33",0,1.54946921020007,0.697,0.119,0,"0-Terminal Keratinocyte","KLK11"
"34",0,1.54432887152623,0.715,0.092,0,"0-Terminal Keratinocyte","DEFB1"
"35",0,1.52369158604157,0.719,0.235,0,"0-Terminal Keratinocyte","CTNNBIP1"
"36",0,1.5003145607463,0.657,0.257,0,"0-Terminal Keratinocyte","TMEM45A"
"37",0,1.48844205093493,0.692,0.089,0,"0-Terminal Keratinocyte","RHOV"
"38",0,1.43617859728119,0.718,0.172,0,"0-Terminal Keratinocyte","TRIM29"
"39",0,1.41580655003473,0.693,0.172,0,"0-Terminal Keratinocyte","IRF6"
"40",0,1.36947907678663,0.567,0.142,0,"0-Terminal Keratinocyte","FGFBP1"
"41",0,1.36894582118267,0.887,0.285,0,"0-Terminal Keratinocyte","FXYD3"
"42",0,1.36334276910181,0.713,0.149,0,"0-Terminal Keratinocyte","CCL27"
"43",0,1.34004421232706,0.781,0.297,0,"0-Terminal Keratinocyte","TUBA4A"
"44",0,1.32581544812649,0.817,0.455,0,"0-Terminal Keratinocyte","TUBB2A"
"45",0,1.31508820292623,0.803,0.448,0,"0-Terminal Keratinocyte","EMP2"
"46",0,1.31204642268952,0.289,0.106,0,"0-Terminal Keratinocyte","KRT6A"
"47",0,1.29277081552471,0.49,0.028,0,"0-Terminal Keratinocyte","DSC1"
"48",0,1.27183552782705,0.634,0.11,0,"0-Terminal Keratinocyte","RAB25"
"49",0,1.2644981185187,0.667,0.108,0,"0-Terminal Keratinocyte","NSG1"
"50",0,1.25828831531587,0.539,0.125,0,"0-Terminal Keratinocyte","OVOL1"
"51",0,1.2565797355475,0.803,0.415,0,"0-Terminal Keratinocyte","DEGS1"
"52",0,1.25233354064788,0.722,0.199,0,"0-Terminal Keratinocyte","DAPL1"
"53",0,1.21594281886977,0.843,0.422,0,"0-Terminal Keratinocyte","S100A16"
"54",0,1.20606502825858,0.583,0.069,0,"0-Terminal Keratinocyte","MAL2"
"55",0,1.20331532803167,0.616,0.125,0,"0-Terminal Keratinocyte","EHF"
"56",0,1.18746012127283,0.501,0.096,0,"0-Terminal Keratinocyte","CALML3"
"57",0,1.18318292465527,0.55,0.039,0,"0-Terminal Keratinocyte","KCNK7"
"58",0,1.18075207556115,0.646,0.222,0,"0-Terminal Keratinocyte","GLTP"
"59",0,1.18020514963134,0.668,0.15,0,"0-Terminal Keratinocyte","PKP3"
"60",0,1.1374021910122,0.382,0.109,0,"0-Terminal Keratinocyte","SPINK5"
"61",0,1.13460538274453,0.961,0.805,0,"0-Terminal Keratinocyte","DYNLL1"
"62",0,1.12124097413665,0.689,0.291,0,"0-Terminal Keratinocyte","GJA1"
"63",0,1.11848149669645,0.615,0.164,0,"0-Terminal Keratinocyte","TENT5B"
"64",0,1.10818500161118,0.61,0.162,0,"0-Terminal Keratinocyte","SDC1"
"65",0,1.10709720280983,0.542,0.215,0,"0-Terminal Keratinocyte","HBEGF"
"66",0,1.09957134288966,0.537,0.096,0,"0-Terminal Keratinocyte","CEBPA"
"67",0,1.09767292802909,0.861,0.519,0,"0-Terminal Keratinocyte","KLF4"
"68",0,1.09108474783281,0.256,0.016,0,"0-Terminal Keratinocyte","IVL"
"69",0,1.08981203066072,0.622,0.118,0,"0-Terminal Keratinocyte","KLC3"
"70",0,1.08780602695022,0.752,0.347,0,"0-Terminal Keratinocyte","ALDH2"
"71",0,1.06713636581958,0.613,0.121,0,"0-Terminal Keratinocyte","PPP1R14C"
"72",0,1.0526011674788,0.658,0.2,0,"0-Terminal Keratinocyte","C19orf33"
"73",0,1.03122764687935,0.673,0.302,0,"0-Terminal Keratinocyte","ABHD5"
"74",0,1.03013944706683,0.483,0.038,0,"0-Terminal Keratinocyte","TMEM40"
"75",0,1.01312580225271,0.789,0.555,0,"0-Terminal Keratinocyte","SLC38A2"
"76",0,1.01055115214894,0.577,0.144,0,"0-Terminal Keratinocyte","MPZL2"
"77",0,1.00900177653561,0.774,0.44,0,"0-Terminal Keratinocyte","TUBA1C"
"78",0,1.00120971343276,0.552,0.175,0,"0-Terminal Keratinocyte","EPHA2"
"79",0,1.00026943659881,0.556,0.091,0,"0-Terminal Keratinocyte","LAD1"
"80",0,0.998435370000718,0.851,0.594,0,"0-Terminal Keratinocyte","MT1X"
"81",0,0.984649805428795,0.397,0.025,0,"0-Terminal Keratinocyte","SULT2B1"
"82",0,0.962615443407746,0.425,0.071,0,"0-Terminal Keratinocyte","HCAR3"
"83",0,0.961880909968681,0.965,0.819,0,"0-Terminal Keratinocyte","S100A11"
"84",0,0.959780562697901,0.673,0.321,0,"0-Terminal Keratinocyte","PLIN3"
"85",0,0.955727754403114,0.987,0.853,0,"0-Terminal Keratinocyte","HSPB1"
"86",0,0.955338584581296,0.414,0.026,0,"0-Terminal Keratinocyte","GRHL3"
"87",0,0.948924137646645,0.476,0.155,0,"0-Terminal Keratinocyte","LGALSL"
"88",0,0.932347436431322,0.482,0.043,0,"0-Terminal Keratinocyte","NECTIN4"
"89",0,0.93223089863897,0.652,0.238,0,"0-Terminal Keratinocyte","RORA"
"90",0,0.92457115228282,0.67,0.207,0,"0-Terminal Keratinocyte","SOX15"
"91",0,0.911624211431855,0.485,0.143,0,"0-Terminal Keratinocyte","SLPI"
"92",0,0.911263050780223,0.517,0.188,0,"0-Terminal Keratinocyte","UBR4"
"93",0,0.899479080002303,0.986,0.929,0,"0-Terminal Keratinocyte","RPLP0"
"94",0,0.896377604091733,0.746,0.262,0,"0-Terminal Keratinocyte","SPINT2"
"95",0,0.895037019137173,0.66,0.189,0,"0-Terminal Keratinocyte","CXADR"
"96",0,0.883077871324086,0.546,0.124,0,"0-Terminal Keratinocyte","TINCR"
"97",0,0.882184209033996,0.419,0.035,0,"0-Terminal Keratinocyte","CASP14"
"98",0,0.87579586132992,0.555,0.151,0,"0-Terminal Keratinocyte","EPHB6"
"99",0,0.874730958511495,0.677,0.43,0,"0-Terminal Keratinocyte","CD55"
"100",0,0.871252998442277,0.998,0.989,0,"0-Terminal Keratinocyte","RPS18"
"101",0,3.40914796944088,0.999,0.548,0,"1-Basal Keratinocyte","KRT14"
"102",0,3.18290745850333,0.905,0.135,0,"1-Basal Keratinocyte","KRT15"
"103",0,2.74792545205704,0.977,0.291,0,"1-Basal Keratinocyte","S100A2"
"104",0,2.67659787666092,0.993,0.32,0,"1-Basal Keratinocyte","KRT5"
"105",0,2.53928758432001,0.914,0.31,0,"1-Basal Keratinocyte","DST"
"106",0,2.47670814716365,0.853,0.093,0,"1-Basal Keratinocyte","COL17A1"
"107",0,2.09266991150357,0.664,0.208,0,"1-Basal Keratinocyte","AREG"
"108",0,1.58996059397961,0.749,0.303,0,"1-Basal Keratinocyte","ERRFI1"
"109",0,1.49434776011097,0.892,0.333,0,"1-Basal Keratinocyte","HOPX"
"110",0,1.48071857130261,0.549,0.047,0,"1-Basal Keratinocyte","SYT8"
"111",0,1.42845579235569,0.642,0.232,0,"1-Basal Keratinocyte","CCL27"
"112",0,1.35266720244618,0.775,0.256,0,"1-Basal Keratinocyte","SOX15"
"113",0,1.25113656893069,0.877,0.36,0,"1-Basal Keratinocyte","KLF5"
"114",0,1.23640159346967,0.732,0.265,0,"1-Basal Keratinocyte","SERPINB2"
"115",0,1.23101050463969,0.684,0.254,0,"1-Basal Keratinocyte","ADRB2"
"116",0,1.229905387612,0.775,0.427,0,"1-Basal Keratinocyte","ATF3"
"117",0,1.22285294588643,0.728,0.262,0,"1-Basal Keratinocyte","FBXW7"
"118",0,1.21494514174453,0.699,0.189,0,"1-Basal Keratinocyte","IL18"
"119",0,1.19820050458881,0.804,0.423,0,"1-Basal Keratinocyte","TOB1"
"120",0,1.18338413195632,0.794,0.366,0,"1-Basal Keratinocyte","HSPA2"
"121",0,1.17999368821192,0.912,0.697,0,"1-Basal Keratinocyte","DNAJA1"
"122",0,1.17430033605393,0.744,0.312,0,"1-Basal Keratinocyte","PMAIP1"
"123",0,1.14671194627916,0.73,0.323,0,"1-Basal Keratinocyte","ARL4A"
"124",0,1.12817514996854,0.729,0.269,0,"1-Basal Keratinocyte","TGFBI"
"125",0,1.11417071326433,0.929,0.394,0,"1-Basal Keratinocyte","AQP3"
"126",0,1.10581245994307,0.735,0.242,0,"1-Basal Keratinocyte","CXADR"
"127",0,1.08812821794514,0.588,0.217,0,"1-Basal Keratinocyte","CA2"
"128",0,1.07967899207248,0.898,0.539,0,"1-Basal Keratinocyte","ATP1B3"
"129",0,1.07152655752425,0.894,0.56,0,"1-Basal Keratinocyte","KLF4"
"130",0,1.04726076052612,0.543,0.12,0,"1-Basal Keratinocyte","ALDH3A1"
"131",0,1.04218943047448,0.702,0.289,0,"1-Basal Keratinocyte","FAM213A"
"132",0,1.03314251798128,0.626,0.222,0,"1-Basal Keratinocyte","DUSP14"
"133",0,1.01798319080318,0.563,0.198,0,"1-Basal Keratinocyte","FGFBP1"
"134",0,1.00158966037844,0.8,0.494,0,"1-Basal Keratinocyte","AMD1"
"135",0,0.995266354841711,0.819,0.409,0,"1-Basal Keratinocyte","PDLIM1"
"136",0,0.9906862412698,0.742,0.404,0,"1-Basal Keratinocyte","CKS2"
"137",0,0.98385509849089,0.775,0.442,0,"1-Basal Keratinocyte","SERTAD1"
"138",0,0.983234576216015,0.879,0.617,0,"1-Basal Keratinocyte","TUBB4B"
"139",0,0.981373471135059,0.529,0.063,0,"1-Basal Keratinocyte","LAMB3"
"140",0,0.97368419733453,0.97,0.869,0,"1-Basal Keratinocyte","HSP90AA1"
"141",0,0.967737987786927,0.693,0.31,0,"1-Basal Keratinocyte","TNFRSF12A"
"142",0,0.962840725545159,0.741,0.168,0,"1-Basal Keratinocyte","POSTN"
"143",0,0.96220974479807,0.411,0.052,0,"1-Basal Keratinocyte","BDKRB1"
"144",0,0.94891679489472,0.739,0.387,0,"1-Basal Keratinocyte","TGIF1"
"145",0,0.948697057760404,0.737,0.366,0,"1-Basal Keratinocyte","CBR1"
"146",0,0.945706427038465,0.864,0.521,0,"1-Basal Keratinocyte","MYC"
"147",0,0.936094639992836,0.799,0.319,0,"1-Basal Keratinocyte","SPINT2"
"148",0,0.927406504702708,0.738,0.54,0,"1-Basal Keratinocyte","ARID5B"
"149",0,0.925105029720801,0.746,0.377,0,"1-Basal Keratinocyte","ZC3H12A"
"150",0,0.909025927659538,0.575,0.154,0,"1-Basal Keratinocyte","FGFR3"
"151",0,0.900562791265902,0.998,0.991,0,"1-Basal Keratinocyte","RPLP1"
"152",0,0.899851484997176,0.455,0.177,0,"1-Basal Keratinocyte","ANKRD37"
"153",0,0.895587118930352,0.984,0.56,0,"1-Basal Keratinocyte","CXCL14"
"154",0,0.89100093032379,0.736,0.405,0,"1-Basal Keratinocyte","LIMA1"
"155",0,0.883450458075814,0.709,0.254,0,"1-Basal Keratinocyte","C19orf33"
"156",0,0.869062878492048,0.926,0.832,0,"1-Basal Keratinocyte","DDX5"
"157",0,0.851654791556494,0.76,0.439,0,"1-Basal Keratinocyte","HSPH1"
"158",0,0.850915050696866,0.776,0.485,0,"1-Basal Keratinocyte","TUBA1C"
"159",0,0.848482627362888,0.419,0.013,0,"1-Basal Keratinocyte","GDPD2"
"160",0,0.846408463792506,0.737,0.344,0,"1-Basal Keratinocyte","SGK1"
"161",0,0.841562920292868,0.876,0.403,0,"1-Basal Keratinocyte","TACSTD2"
"162",0,0.84053586186776,0.617,0.233,0,"1-Basal Keratinocyte","IMPA2"
"163",0,0.838428505033899,0.788,0.304,0,"1-Basal Keratinocyte","SERPINB5"
"164",0,0.828072373498343,0.745,0.424,0,"1-Basal Keratinocyte","BAZ1A"
"165",0,0.826924308851574,0.694,0.37,0,"1-Basal Keratinocyte","RND3"
"166",0,0.818484918916899,0.638,0.28,0,"1-Basal Keratinocyte","TIPARP"
"167",0,0.810728724272249,0.867,0.577,0,"1-Basal Keratinocyte","SLC38A2"
"168",0,0.808628505371755,0.674,0.281,0,"1-Basal Keratinocyte","NDFIP2"
"169",0,0.806738368141897,0.977,0.92,0,"1-Basal Keratinocyte","UBC"
"170",0,0.80557662722721,0.985,0.514,0,"1-Basal Keratinocyte","SFN"
"171",0,0.80465987110936,0.571,0.267,0,"1-Basal Keratinocyte","UAP1"
"172",0,0.803234321115236,0.729,0.267,0,"1-Basal Keratinocyte","DAPL1"
"173",0,0.792157760506978,0.455,0.094,0,"1-Basal Keratinocyte","ASS1"
"174",0,0.790976911822869,0.667,0.326,0,"1-Basal Keratinocyte","FSCN1"
"175",0,0.789346858635542,0.675,0.36,0,"1-Basal Keratinocyte","MIR22HG"
"176",0,0.789144635852235,0.368,0.05,0,"1-Basal Keratinocyte","DLX2"
"177",0,0.782898008273118,0.798,0.484,0,"1-Basal Keratinocyte","GPNMB"
"178",0,0.780267384281103,0.567,0.146,0,"1-Basal Keratinocyte","CTNNAL1"
"179",0,0.779895348797861,0.68,0.369,0,"1-Basal Keratinocyte","PLK2"
"180",0,0.769580591860392,0.406,0.058,0,"1-Basal Keratinocyte","COL7A1"
"181",0,0.758068207585557,0.909,0.749,0,"1-Basal Keratinocyte","SAP18"
"182",0,0.754612170556059,0.733,0.388,0,"1-Basal Keratinocyte","CYR61"
"183",0,0.752417017025868,0.783,0.512,0,"1-Basal Keratinocyte","SLC3A2"
"184",0,0.750028152787158,0.753,0.433,0,"1-Basal Keratinocyte","HEXIM1"
"185",0,0.749662356866031,0.77,0.421,0,"1-Basal Keratinocyte","ETS2"
"186",0,0.745888047649108,0.888,0.725,0,"1-Basal Keratinocyte","H2AFZ"
"187",0,0.741142009590808,0.896,0.696,0,"1-Basal Keratinocyte","ZFP36L2"
"188",0,0.738192539558208,0.917,0.675,0,"1-Basal Keratinocyte","DNAJB1"
"189",0,0.735299012466756,0.819,0.558,0,"1-Basal Keratinocyte","BRD2"
"190",0,0.732821257448147,0.486,0.193,0,"1-Basal Keratinocyte","UGDH"
"191",0,0.724682766021123,0.949,0.844,0,"1-Basal Keratinocyte","NPM1"
"192",0,0.721541172142726,0.963,0.88,0,"1-Basal Keratinocyte","HSP90AB1"
"193",0,0.719588552167065,0.508,0.139,0,"1-Basal Keratinocyte","GPSM2"
"194",0,0.717694228446624,0.866,0.674,0,"1-Basal Keratinocyte","PKM"
"195",0,0.706180561036561,0.703,0.462,0,"1-Basal Keratinocyte","EGR1"
"196",0,0.706123615132676,0.683,0.443,0,"1-Basal Keratinocyte","GADD45A"
"197",0,0.704002628895013,0.518,0.182,0,"1-Basal Keratinocyte","SLC2A1"
"198",0,0.701029347918813,0.936,0.759,0,"1-Basal Keratinocyte","ANXA1"
"199",0,0.70099438953652,0.479,0.13,0,"1-Basal Keratinocyte","TP63"
"200",0,0.698906344084306,0.876,0.365,0,"1-Basal Keratinocyte","FXYD3"
"201",0,4.27967189201381,0.753,0.026,0,"2-Endothelial","ACKR1"
"202",0,3.94327300120962,0.549,0.085,0,"2-Endothelial","FABP4"
"203",0,3.52856187390048,0.518,0.015,0,"2-Endothelial","SELE"
"204",0,3.32732790488547,0.931,0.254,0,"2-Endothelial","TM4SF1"
"205",0,3.24683973401058,0.882,0.013,0,"2-Endothelial","PLVAP"
"206",0,3.17184165728964,0.935,0.157,0,"2-Endothelial","AQP1"
"207",0,3.05624064753688,0.973,0.219,0,"2-Endothelial","GNG11"
"208",0,2.94470187789151,0.987,0.311,0,"2-Endothelial","IFI27"
"209",0,2.83701522441773,0.682,0.058,0,"2-Endothelial","RBP7"
"210",0,2.81098853401378,0.85,0.024,0,"2-Endothelial","CLDN5"
"211",0,2.76180406828101,0.987,0.234,0,"2-Endothelial","SPARCL1"
"212",0,2.683941225444,0.888,0.027,0,"2-Endothelial","PECAM1"
"213",0,2.48008782024059,0.88,0.071,0,"2-Endothelial","RAMP2"
"214",0,2.44863767990334,0.986,0.253,0,"2-Endothelial","CD74"
"215",0,2.44547575660896,0.808,0.017,0,"2-Endothelial","RAMP3"
"216",0,2.41932311491392,0.871,0.127,0,"2-Endothelial","A2M"
"217",0,2.33710008435514,0.781,0.015,0,"2-Endothelial","VWF"
"218",0,2.2154324972527,0.808,0.01,0,"2-Endothelial","ADGRL4"
"219",0,2.17023365370395,0.83,0.016,0,"2-Endothelial","ECSCR"
"220",0,2.14582228854537,0.859,0.144,0,"2-Endothelial","NPDC1"
"221",0,2.12325705485609,0.806,0.015,0,"2-Endothelial","PCAT19"
"222",0,2.09611350637203,0.814,0.09,0,"2-Endothelial","ENG"
"223",0,2.09270727207212,0.551,0.094,0,"2-Endothelial","IL6"
"224",0,2.07933571415605,0.736,0.042,0,"2-Endothelial","EGFL7"
"225",0,2.0128963193319,0.809,0.048,0,"2-Endothelial","EMCN"
"226",0,1.98877797746912,0.771,0.028,0,"2-Endothelial","GIMAP7"
"227",0,1.98801528396672,0.79,0.102,0,"2-Endothelial","LMCD1"
"228",0,1.80569273079268,0.734,0.029,0,"2-Endothelial","TSPAN7"
"229",0,1.77875375996469,0.787,0.083,0,"2-Endothelial","CD34"
"230",0,1.72288148596266,0.727,0.028,0,"2-Endothelial","CLEC14A"
"231",0,1.71964663507329,0.799,0.437,0,"2-Endothelial","SOCS3"
"232",0,1.71792786255042,0.698,0.182,0,"2-Endothelial","ICAM1"
"233",0,1.70972162600162,0.745,0.1,0,"2-Endothelial","COL15A1"
"234",0,1.70637847090685,0.965,0.74,0,"2-Endothelial","HLA-E"
"235",0,1.69663202806677,0.769,0.061,0,"2-Endothelial","ESAM"
"236",0,1.65399401446015,0.991,0.633,0,"2-Endothelial","IFITM3"
"237",0,1.64448087543077,0.591,0.065,0,"2-Endothelial","ANGPT2"
"238",0,1.64253539392366,0.57,0.003,0,"2-Endothelial","CCL14"
"239",0,1.62805341667258,0.759,0.151,0,"2-Endothelial","BST2"
"240",0,1.62376347777699,0.315,0.055,0,"2-Endothelial","CD36"
"241",0,1.61370434270595,0.947,0.172,0,"2-Endothelial","HLA-DRB1"
"242",0,1.6071170281295,0.774,0.145,0,"2-Endothelial","TGFBR2"
"243",0,1.60126728375726,0.828,0.172,0,"2-Endothelial","BCAM"
"244",0,1.58295363641928,0.925,0.554,0,"2-Endothelial","CAV1"
"245",0,1.58255035022048,0.621,0.114,0,"2-Endothelial","SLC9A3R2"
"246",0,1.55944627222229,0.578,0.038,0,"2-Endothelial","ADAMTS9"
"247",0,1.55641910477259,0.871,0.38,0,"2-Endothelial","CRIP2"
"248",0,1.55209239114721,0.615,0.129,0,"2-Endothelial","RCAN1"
"249",0,1.55175638915295,0.488,0.007,0,"2-Endothelial","C2CD4B"
"250",0,1.53497153462009,0.92,0.592,0,"2-Endothelial","FKBP1A"
"251",0,1.51611375808827,0.377,0.08,0,"2-Endothelial","G0S2"
"252",0,1.51482522090334,0.759,0.203,0,"2-Endothelial","TNFSF10"
"253",0,1.50678109759239,0.526,0.008,0,"2-Endothelial","SOX17"
"254",0,1.50446093899711,0.717,0.059,0,"2-Endothelial","JAM2"
"255",0,1.49921626385156,0.851,0.418,0,"2-Endothelial","PDLIM1"
"256",0,1.48825057833117,0.991,0.478,0,"2-Endothelial","IGFBP7"
"257",0,1.48404987372731,0.685,0.206,0,"2-Endothelial","CTGF"
"258",0,1.46259183119288,0.999,0.899,0,"2-Endothelial","TMSB10"
"259",0,1.45054836542984,0.775,0.197,0,"2-Endothelial","EPAS1"
"260",0,1.44934768573676,0.811,0.247,0,"2-Endothelial","VAMP5"
"261",0,1.43937936232544,0.324,0.005,0,"2-Endothelial","CSF3"
"262",0,1.4378467961629,0.765,0.087,0,"2-Endothelial","HLA-DMA"
"263",0,1.43654377953644,0.895,0.125,0,"2-Endothelial","HLA-DPA1"
"264",0,1.41836234795044,0.719,0.162,0,"2-Endothelial","TSHZ2"
"265",0,1.3892188756428,0.684,0.163,0,"2-Endothelial","FAM241A"
"266",0,1.38211458205784,0.946,0.434,0,"2-Endothelial","IFITM2"
"267",0,1.3674904897697,0.672,0.207,0,"2-Endothelial","SPRY1"
"268",0,1.36255605249642,0.738,0.137,0,"2-Endothelial","NRN1"
"269",0,1.35879617010523,0.749,0.169,0,"2-Endothelial","ARHGAP29"
"270",0,1.35795460399437,0.713,0.189,0,"2-Endothelial","MGLL"
"271",0,1.34471878303495,0.59,0.041,0,"2-Endothelial","ZNF385D"
"272",0,1.34160956861433,0.648,0.022,0,"2-Endothelial","GIMAP4"
"273",0,1.34138597879572,0.815,0.334,0,"2-Endothelial","TCF4"
"274",0,1.33949622910673,0.758,0.238,0,"2-Endothelial","IFITM1"
"275",0,1.33767571670092,0.788,0.502,0,"2-Endothelial","TSC22D1"
"276",0,1.33549836943508,0.299,0.008,0,"2-Endothelial","STC1"
"277",0,1.33149120824422,0.95,0.187,0,"2-Endothelial","HLA-DRA"
"278",0,1.32984559120673,0.534,0.029,0,"2-Endothelial","ADM5"
"279",0,1.32782829816288,0.817,0.466,0,"2-Endothelial","TXNIP"
"280",0,1.32626365535443,0.65,0.026,0,"2-Endothelial","CYYR1"
"281",0,1.32256474373702,0.64,0.029,0,"2-Endothelial","CD93"
"282",0,1.31466487425176,0.702,0.373,0,"2-Endothelial","ID1"
"283",0,1.30194385857922,0.733,0.088,0,"2-Endothelial","SNCG"
"284",0,1.29513453612612,0.704,0.176,0,"2-Endothelial","HSPG2"
"285",0,1.29397472024197,0.853,0.475,0,"2-Endothelial","IFI16"
"286",0,1.27959636204401,0.661,0.212,0,"2-Endothelial","PRCP"
"287",0,1.27230633791971,0.615,0.072,0,"2-Endothelial","LIFR"
"288",0,1.26864149398473,0.614,0.011,0,"2-Endothelial","GIMAP6"
"289",0,1.2658702458832,0.686,0.166,0,"2-Endothelial","KCTD12"
"290",0,1.25964854123978,0.954,0.734,0,"2-Endothelial","MYL12A"
"291",0,1.25654998414741,0.516,0.044,0,"2-Endothelial","RND1"
"292",0,1.2465669731003,0.524,0.004,0,"2-Endothelial","FAM110D"
"293",0,1.24086903417496,0.591,0.008,0,"2-Endothelial","CXorf36"
"294",0,1.23987736787321,0.571,0.017,0,"2-Endothelial","MCTP1"
"295",0,1.22811077617065,0.562,0.012,0,"2-Endothelial","TM4SF18"
"296",0,1.22739954023233,0.458,0.058,0,"2-Endothelial","IFIT1"
"297",0,1.22591626473716,0.663,0.08,0,"2-Endothelial","IGFBP2"
"298",0,1.22408007719891,1,0.973,0,"2-Endothelial","TMSB4X"
"299",0,1.22075459182401,0.605,0.021,0,"2-Endothelial","CDH5"
"300",0,1.20003357844263,0.646,0.106,0,"2-Endothelial","CDC42EP3"
"301",0,4.62362893286554,0.942,0.113,0,"3-SFRP2 Fibroblast","SFRP2"
"302",0,4.39166239174782,0.991,0.292,0,"3-SFRP2 Fibroblast","COL1A1"
"303",0,4.36837919270142,0.62,0.061,0,"3-SFRP2 Fibroblast","COMP"
"304",0,4.10402009260834,0.975,0.219,0,"3-SFRP2 Fibroblast","COL3A1"
"305",0,4.08799120714382,0.999,0.287,0,"3-SFRP2 Fibroblast","COL1A2"
"306",0,3.737716692648,0.986,0.155,0,"3-SFRP2 Fibroblast","MMP2"
"307",0,3.60131228370961,0.996,0.425,0,"3-SFRP2 Fibroblast","DCN"
"308",0,3.39055497753766,0.957,0.21,0,"3-SFRP2 Fibroblast","FBLN1"
"309",0,3.30634777415806,0.949,0.206,0,"3-SFRP2 Fibroblast","LUM"
"310",0,3.22053612699111,0.843,0.127,0,"3-SFRP2 Fibroblast","CTHRC1"
"311",0,3.19026263118716,0.999,0.311,0,"3-SFRP2 Fibroblast","COL6A2"
"312",0,3.16654848633924,0.988,0.29,0,"3-SFRP2 Fibroblast","COL6A1"
"313",0,3.11374568830298,0.984,0.42,0,"3-SFRP2 Fibroblast","SPARC"
"314",0,3.08909566038756,0.824,0.078,0,"3-SFRP2 Fibroblast","WISP2"
"315",0,2.92325245005539,0.804,0.086,0,"3-SFRP2 Fibroblast","ELN"
"316",0,2.88168158976532,0.96,0.166,0,"3-SFRP2 Fibroblast","CTSK"
"317",0,2.84648252030394,0.699,0.153,0,"3-SFRP2 Fibroblast","PTGDS"
"318",0,2.82835707371511,0.581,0.065,0,"3-SFRP2 Fibroblast","PI16"
"319",0,2.75819828800337,0.943,0.318,0,"3-SFRP2 Fibroblast","CFD"
"320",0,2.69738289074795,0.918,0.296,0,"3-SFRP2 Fibroblast","IGFBP4"
"321",0,2.60768976889368,0.937,0.207,0,"3-SFRP2 Fibroblast","FSTL1"
"322",0,2.60358536781015,0.948,0.149,0,"3-SFRP2 Fibroblast","FBLN2"
"323",0,2.58415919106001,0.978,0.276,0,"3-SFRP2 Fibroblast","C1R"
"324",0,2.49236305377329,0.658,0.067,0,"3-SFRP2 Fibroblast","MFAP5"
"325",0,2.46166734275018,0.97,0.264,0,"3-SFRP2 Fibroblast","SERPINF1"
"326",0,2.43245035867145,0.942,0.217,0,"3-SFRP2 Fibroblast","CCDC80"
"327",0,2.39776738611487,0.962,0.264,0,"3-SFRP2 Fibroblast","PLAC9"
