"","c.0TerminalKeratinocyteS100A8","c.0TerminalKeratinocyteLOR","c.0TerminalKeratinocyteKRT6A","c.0TerminalKeratinocyteLGALS7","c.0TerminalKeratinocyteIFI27","c.0TerminalKeratinocyteFLG","c.0TerminalKeratinocyteS100A7","c.0TerminalKeratinocyteKRT16","c.0TerminalKeratinocyteRPS4Y1","c.0TerminalKeratinocyteSERPINB2","c.0TerminalKeratinocyteLCE1C","c.0TerminalKeratinocyteKRT14","c.0TerminalKeratinocyteS100A9","c.0TerminalKeratinocyteKRT2","c.0TerminalKeratinocytePLCG2","c.0TerminalKeratinocyteHES1","c.0TerminalKeratinocyteFOS","c.0TerminalKeratinocyteKRT6B","c.0TerminalKeratinocyteCST6","c.0TerminalKeratinocyteFLG2","c.1BasalKeratinocyteIFI27","c.1BasalKeratinocyteS100A8","c.1BasalKeratinocyteRPS4Y1","c.1BasalKeratinocyteFOS","c.1BasalKeratinocyteKRT6A","c.1BasalKeratinocyteS100A9","c.1BasalKeratinocyteJUN","c.1BasalKeratinocyteHES1","c.1BasalKeratinocyteSERPINB2","c.1BasalKeratinocyteMTRNR2L8","c.1BasalKeratinocyteLGALS7","c.1BasalKeratinocyteMTRNR2L12","c.1BasalKeratinocyteDUSP1","c.1BasalKeratinocyteKRT17","c.1BasalKeratinocyteLGALS7B","c.1BasalKeratinocyteAREG","c.1BasalKeratinocyteRPS26","c.1BasalKeratinocyteGADD45B","c.1BasalKeratinocyteHBB","c.1BasalKeratinocyteMT1X","c.2EndothelialRPS4Y1","c.2EndothelialHLADRB5","c.2EndothelialFABP4","c.2EndothelialXIST","c.2EndothelialIL6","c.2EndothelialRPS26","c.2EndothelialMTRNR2L8","c.2EndothelialMTRNR2L12","c.2EndothelialHSPA1A","c.2EndothelialPLCG2","c.2EndothelialHBB","c.2EndothelialCD36","c.2EndothelialHSPA1B","c.2EndothelialCSF3","c.2EndothelialRBP7","c.2EndothelialHBA2","c.2EndothelialIFITM1","c.2EndothelialMTRNR2L1","c.2EndothelialSELE","c.2EndothelialMT2A","c.3SFRP2FibroblastSAA1","c.3SFRP2FibroblastMT1X","c.3SFRP2FibroblastIGFBP5","c.3SFRP2FibroblastMTRNR2L8","c.3SFRP2FibroblastCFD","c.3SFRP2FibroblastRPS4Y1","c.3SFRP2FibroblastPRSS23","c.3SFRP2FibroblastXIST","c.3SFRP2FibroblastIFI27","c.3SFRP2FibroblastMT2A","c.3SFRP2FibroblastPI16","c.3SFRP2FibroblastMTRNR2L12","c.3SFRP2FibroblastAPOE","c.3SFRP2FibroblastWISP2","c.3SFRP2FibroblastGSN","c.3SFRP2FibroblastSTC2","c.3SFRP2FibroblastIGFBP2","c.3SFRP2FibroblastMGP","c.3SFRP2FibroblastSFRP4","c.3SFRP2FibroblastCRIP1","c.4RERGLPericyteHSPA6","c.4RERGLPericyteCXCL2","c.4RERGLPericyteHSPA1B","c.4RERGLPericyteRPS4Y1","c.4RERGLPericyteHSPA1A","c.4RERGLPericyteIER3","c.4RERGLPericyteMTRNR2L8","c.4RERGLPericyteCRIP1","c.4RERGLPericyteDNAJB1","c.4RERGLPericyteMTRNR2L12","c.4RERGLPericyteCXCL3","c.4RERGLPericyteMT1X","c.4RERGLPericyteSOD2","c.4RERGLPericyteIL6","c.4RERGLPericyteXIST","c.4RERGLPericyteAPOE","c.4RERGLPericyteC1R","c.4RERGLPericyteMT1A","c.4RERGLPericyteHSP90AA1","c.4RERGLPericyteRPS26","c.5STEAP4PericyteRPS4Y1","c.5STEAP4PericyteHSPA6","c.5STEAP4PericyteCCL19","c.5STEAP4PericyteCCL21","c.5STEAP4PericyteHBB","c.5STEAP4PericyteFABP4","c.5STEAP4PericyteHSPA1A","c.5STEAP4PericyteHSPA1B","c.5STEAP4PericyteXIST","c.5STEAP4PericyteCCL8","c.5STEAP4PericyteMT1A","c.5STEAP4PericyteIFI27","c.5STEAP4PericyteMTRNR2L8","c.5STEAP4PericyteMTRNR2L12","c.5STEAP4PericyteIL6","c.5STEAP4PericyteCXCL3","c.5STEAP4PericyteHSP90AA1","c.5STEAP4PericyteCXCL2","c.5STEAP4PericyteMT1X","c.5STEAP4PericyteDNAJB1","c.6AdventitialFibroblastCCL19","c.6AdventitialFibroblastRPS4Y1","c.6AdventitialFibroblastCFD","c.6AdventitialFibroblastMTRNR2L8","c.6AdventitialFibroblastSFRP2","c.6AdventitialFibroblastCOMP","c.6AdventitialFibroblastMT1X","c.6AdventitialFibroblastIGFBP6","c.6AdventitialFibroblastMTRNR2L12","c.6AdventitialFibroblastGSN","c.6AdventitialFibroblastRPS26","c.6AdventitialFibroblastFDCSP","c.6AdventitialFibroblastPLA2G2A","c.6AdventitialFibroblastMT2A","c.6AdventitialFibroblastXIST","c.6AdventitialFibroblastMYOC","c.6AdventitialFibroblastITM2A","c.6AdventitialFibroblastMTRNR2L1","c.6AdventitialFibroblastCOL1A1","c.6AdventitialFibroblastCOL3A1","c.7MacrophageCCL18","c.7MacrophageHLADRB5","c.7MacrophageAPOE","c.7MacrophageFABP4","c.7MacrophageHMOX1","c.7MacrophageCCL20","c.7MacrophageCCL3L1","c.7MacrophageIFI27","c.7MacrophageCCL4L2","c.7MacrophageCCL8","c.7MacrophageCCL2","c.7MacrophageAPOC1","c.7MacrophageHSPA6","c.7MacrophageHBB","c.7MacrophageCCL13","c.7MacrophageSPP1","c.7MacrophageMT2A","c.7MacrophageBCL2A1","c.7MacrophageRGS1","c.7MacrophagePLIN2","c.8DermalSheathandPapillaeCOCH","c.8DermalSheathandPapillaeRPS4Y1","c.8DermalSheathandPapillaePTGDS","c.8DermalSheathandPapillaeXIST","c.8DermalSheathandPapillaeMTRNR2L8","c.8DermalSheathandPapillaeMTRNR2L12","c.8DermalSheathandPapillaeCOMP","c.8DermalSheathandPapillaeMT1X","c.8DermalSheathandPapillaeMGP","c.8DermalSheathandPapillaeAPOE","c.8DermalSheathandPapillaeHBB","c.8DermalSheathandPapillaeIGFBP3","c.8DermalSheathandPapillaeSPARCL1","c.8DermalSheathandPapillaeAPOD","c.8DermalSheathandPapillaeRPS26","c.8DermalSheathandPapillaeCOL1A1","c.8DermalSheathandPapillaeDPEP1","c.8DermalSheathandPapillaePOSTN","c.8DermalSheathandPapillaeTAGLN","c.8DermalSheathandPapillaeSFRP2","c.9MonocyteDCNeutrophilHLADRB5","c.9MonocyteDCNeutrophilS100A8","c.9MonocyteDCNeutrophilS100A9","c.9MonocyteDCNeutrophilHSPA6","c.9MonocyteDCNeutrophilCCL3","c.9MonocyteDCNeutrophilCCL3L1","c.9MonocyteDCNeutrophilCCL20","c.9MonocyteDCNeutrophilAC020656.1","c.9MonocyteDCNeutrophilHLADQA2","c.9MonocyteDCNeutrophilCCL4","c.9MonocyteDCNeutrophilRPS4Y1","c.9MonocyteDCNeutrophilHSPA1B","c.9MonocyteDCNeutrophilHSPA1A","c.9MonocyteDCNeutrophilSERPINB2","c.9MonocyteDCNeutrophilCXCL1","c.9MonocyteDCNeutrophilHSPB1","c.9MonocyteDCNeutrophilCCL4L2","c.9MonocyteDCNeutrophilXIST","c.9MonocyteDCNeutrophilFOS","c.9MonocyteDCNeutrophilTHBS1","c.10THelperCellRPS4Y1","c.10THelperCellHSPA1A","c.10THelperCellHSPA1B","c.10THelperCellRPS26","c.10THelperCellHSPA6","c.10THelperCellHSP90AA1","c.10THelperCellHBB","c.10THelperCellFOS","c.10THelperCellCCL20","c.10THelperCellXIST","c.10THelperCellDNAJB1","c.10THelperCellHBA2","c.10THelperCellCRIP1","c.10THelperCellHSPD1","c.10THelperCellRGS1","c.10THelperCellXCL1","c.10THelperCellLMNA","c.10THelperCellDUSP1","c.10THelperCellCCL4","c.10THelperCellHSPH1","c.11ProliferatingKeratinocyteLGALS1","c.11ProliferatingKeratinocyteKRT6A","c.11ProliferatingKeratinocyteHES1","c.11ProliferatingKeratinocyteIFI27","c.11ProliferatingKeratinocyteFOS","c.11ProliferatingKeratinocyteVIM","c.11ProliferatingKeratinocyteLGALS7","c.11ProliferatingKeratinocyteS100A8","c.11ProliferatingKeratinocyteRPS4Y1","c.11ProliferatingKeratinocyteLUM","c.11ProliferatingKeratinocyteKRT17","c.11ProliferatingKeratinocyteDCN","c.11ProliferatingKeratinocyteIGFBP7","c.11ProliferatingKeratinocyteTIMP1","c.11ProliferatingKeratinocyteJUN","c.11ProliferatingKeratinocyteCOL1A1","c.11ProliferatingKeratinocyteHSPA1A","c.11ProliferatingKeratinocyteS100A9","c.11ProliferatingKeratinocyteSFRP2","c.11ProliferatingKeratinocyteS100A6","c.12MastCellTPSB2","c.12MastCellHSPA1A","c.12MastCellHSPH1","c.12MastCellHES1","c.12MastCellAC020571.1","c.12MastCellCCL2","c.12MastCellUTS2","c.12MastCellHSPA1B","c.12MastCellCD69","c.12MastCellRGS1","c.12MastCellADCYAP1","c.12MastCellAPOD","c.12MastCellHSPA6","c.12MastCellJUN","c.12MastCellHSPB1","c.12MastCellDNAJB1","c.12MastCellHSPD1","c.12MastCellTNFAIP3","c.12MastCellRPS4Y1","c.12MastCellTSC22D1","c.13SmoothMuscleCellDES","c.13SmoothMuscleCellACTG2","c.13SmoothMuscleCellPCP4","c.13SmoothMuscleCellCCL2","c.13SmoothMuscleCellACTA1","c.13SmoothMuscleCellRERGL","c.13SmoothMuscleCellRGS16","c.13SmoothMuscleCellACTC1","c.13SmoothMuscleCellDCD","c.13SmoothMuscleCellCNN1","c.13SmoothMuscleCellHBB","c.13SmoothMuscleCellBCAM","c.13SmoothMuscleCellMGP","c.13SmoothMuscleCellXIST","c.13SmoothMuscleCellEGR1","c.13SmoothMuscleCellTPM1","c.13SmoothMuscleCellMTRNR2L8","c.13SmoothMuscleCellRPS4Y1","c.13SmoothMuscleCellDUSP1","c.13SmoothMuscleCellPTGDS","c.14NeuralCFD","c.14NeuralCD74","c.14NeuralAPOD","c.14NeuralMBP","c.14NeuralFOS","c.14NeuralPTGDS","c.14NeuralHLADRA","c.14NeuralHBB","c.14NeuralHLADRB1","c.14NeuralSFN","c.14NeuralMGP","c.14NeuralIFI27","c.14NeuralXIST","c.14NeuralZFP36","c.14NeuralHLAB","c.14NeuralHBA2","c.14NeuralDMKN","c.14NeuralMPZ","c.14NeuralPRX","c.14NeuralCEBPD","c.15CA6AQP5SecretoryEpithelialSAA1","c.15CA6AQP5SecretoryEpithelialDCD","c.15CA6AQP5SecretoryEpithelialLTF","c.15CA6AQP5SecretoryEpithelialSCGB2A2","c.15CA6AQP5SecretoryEpithelialMUCL1","c.15CA6AQP5SecretoryEpithelialKRT14","c.15CA6AQP5SecretoryEpithelialMALAT1","c.15CA6AQP5SecretoryEpithelialSAA2","c.15CA6AQP5SecretoryEpithelialLDHA","c.15CA6AQP5SecretoryEpithelialAQP5","c.15CA6AQP5SecretoryEpithelialZG16B","c.15CA6AQP5SecretoryEpithelialSCGB1B2P","c.15CA6AQP5SecretoryEpithelialHBB","c.15CA6AQP5SecretoryEpithelialAKR1C1","c.15CA6AQP5SecretoryEpithelialSLC12A2","c.15CA6AQP5SecretoryEpithelialCXCL2","c.15CA6AQP5SecretoryEpithelialTSC22D1","c.15CA6AQP5SecretoryEpithelialS100A11","c.15CA6AQP5SecretoryEpithelialCA6","c.15CA6AQP5SecretoryEpithelialMTND2","c.16MerkelCellS100A8","c.16MerkelCellRPS4Y1","c.16MerkelCellKRT16","c.16MerkelCellKRT1","c.16MerkelCellS100A9","c.16MerkelCellS100A7","c.16MerkelCellCXCL14","c.16MerkelCellAREG","c.16MerkelCellLGALS7","c.16MerkelCellLGALS1","c.16MerkelCellKRT15","c.16MerkelCellLGALS7B","c.16MerkelCellKRTDAP","c.16MerkelCellS100A2","c.16MerkelCellHSPA1A","c.16MerkelCellKRT17","c.16MerkelCellKRT6B","c.16MerkelCellSPINK5","c.16MerkelCellKRT10","c.16MerkelCellDCD","c.17CD8TCellHSPA1A","c.17CD8TCellHSPA6","c.17CD8TCellRPS4Y1","c.17CD8TCellXCL1","c.17CD8TCellCCL4L2","c.17CD8TCellHSPA1B","c.17CD8TCellCCL4","c.17CD8TCellGNLY","c.17CD8TCellHSP90AA1","c.17CD8TCellIFNG","c.17CD8TCellHBB","c.17CD8TCellKLRB1","c.17CD8TCellFOS","c.17CD8TCellDNAJB1","c.17CD8TCellCCL3","c.17CD8TCellHSPH1","c.17CD8TCellLTB","c.17CD8TCellRPS26","c.17CD8TCellCD69","c.17CD8TCellHLADRB1"
"V1",1.11974609460669,0.0122164995522939,0.249142946468852,2.89710286322338,2.06287129465697,0.778097591352443,0.329777553309884,0.862674566601475,0,0.658819620788086,0.028610583277155,3.39230561095224,0.44602478211043,4.52008771630615,2.21880622040902,2.60387521278052,2.96265884634131,0.0659311777155732,0.215442417964069,0.0215178248375638,1.6721334937365,0.171089558765426,0,4.20515455635039,0.0592672398326879,0.111484933961407,4.21908238979711,2.42454116734856,1.40510595645429,1.84342291720831,1.71604106376888,2.09131913546164,3.79384232736584,1.67417221261022,2.95708756809292,1.22038624250947,2.35377387453937,2.52766111640627,0.133968167164812,2.29905298670932,0,0.0467962823260067,3.36709141593449,1.96590428207573,1.3208221184455,2.55371662458007,1.80841554557551,2.01932719002392,2.19350332956019,1.39837656975097,0.501514657334714,1.61795802447222,1.48937744094552,0.2536303966931,2.08666310221925,0.277824468909583,1.68386158867133,0.369673967764597,1.7204250600331,1.92019349920165,0.363881814818138,2.46077824807579,0.167385496604034,2.02718082764776,3.42133352835269,0,0.75538429446036,1.78965820641255,2.4842767634554,1.8456896803666,1.1668580516681,2.09517927809022,1.05927518094358,0.559985734385443,2.82361430767864,1.31332483245453,2.27251813290526,1.54159855454333,0,0.564829464446327,0.423068700524252,0.791446459872158,1.80700534465177,0,2.14668839077356,1.79050833476022,2.23709409079128,1.30463222336319,2.23910920875855,2.29233880425515,0.29813056220249,1.23773784886601,0.685300221601676,1.2621714850081,1.23737306847032,1.71274836727493,0.792864995511688,1.3480172232775,2.29341143304384,2.47591299015193,0,0.0869774710047578,1.43671761382791,0.61459307249983,0.240069583472862,2.52557495114166,2.1157444721093,1.58967734241893,1.55254500480328,1.4982046684962,1.43819479076133,1.52837310156377,1.91426569309391,2.17529548491623,2.00311851140119,0.688842475088106,2.19538340104326,2.35298289441557,0.712587635657599,2.14569490231691,4.12005526432584,0,3.84579603142134,2.05173928234794,3.62387591315598,1.08162772171455,2.00097871283779,0.539700987592251,2.221812748273,3.51598069560214,2.39725068147427,0,1.49305511062454,2.38699365531732,1.58971512512986,0.15271230619802,0.576633257820788,0.782821898744081,3.045696523432,3.19773053193493,1.32142593400253,0,0,0,0,0,0,0,0,0,5.84237092318589,0,0,0,2.22422230020931,0,0,0,0,0,4.30224399226379,0,2.99822998359793,1.86007086169705,1.84983746784724,1.76311926846742,1.31557378276032,1.5570737563029,0.845402752383767,0.522164890594126,0,2.66848733271764,2.60732390718547,1.38222699743927,2.37402568303942,3.82261979579542,0.500334847823625,2.61629164731672,1.1319136511298,1.49660667869576,0.189094529170058,1.12972729902619,0.63644086332567,0.11188838840091,3.17740499654548,1.11181214180263,2.63491032002566,2.85025044661379,0.571214980599313,2.38005002334924,0,1.13922046923705,2.56973429328078,0.222003718000736,0.721695386663871,1.94106150718953,0.690839054581544,1.35142111288773,1.18861282371162,0,0,2.6826667863815,1.73559323568474,2.66206482378485,0,2.92736813515262,0.348111311870538,2.69026061934293,0.371622531416243,1.01860544078873,2.77166781158587,0,1.51522910117266,1.04268842795007,1.823858447243,2.366999490096,3.18668345319377,3.0376518208835,0,1.4061758885929,1.53550186014558,0.879192594123854,3.055046655488,1.25879197510728,3.54185805634118,0.585708411023494,2.13902829243455,0.618032642851628,0,0.118415458497175,2.96761261696093,0.51753717012195,0.224763503812368,0.183203306448143,3.34982329343511,0.0985084422684352,3.52026709725195,0.407531230699291,0.0203368784599379,1.76212793572524,4.64099215644475,2.51186170120657,1.92881353949903,3.27982486537074,1.73656184236136,3.752704324937,1.79224181244199,2.4367173904243,2.56639869719541,1.85087332558885,2.33857509108178,0,0,2.62579116528824,2.00998507519903,2.69564442169919,1.64883889578612,1.81625987116461,0,0.33063345964738,4.10090411300144,4.06013565958254,3.52109166978215,0.619934549183283,2.71149563837497,0.0163392517621972,0.250261803424151,2.23877033900265,1.15402285373369,3.40669295440392,0.13510512868338,0.0134731418427497,1.69876253889721,1.91595809027516,0.509978445310213,3.75733646374949,1.71001119204228,0,1.63010615408567,0.607954028097231,2.74129155130603,2.07271603802716,0.567920959781325,0.909687385838456,3.98410134900307,0,1.04632770164054,0.0471198609559324,1.60212498726247,0.264355582666922,0.0721817359219551,1.27612917003508,2.36700263197041,2.3490477776752,2.5649856389248,0.0910911895081484,0.993857986537098,2.24511745497506,0.147126876635312,0.851647951921305,2.73061634037591,2.19217834325288,1.55053728881595,1.54231887146482,1.69294018348228,2.83508289442487,5.69399271366576,1.9185938291414,3.69821597560488,3.27933112682243,2.93807672418293,0.778305178122989,0.13569080915117,2.30775838091334,3.37576318999765,2.81108305721262,2.83942919798298,3.04132781085048,2.51043598406871,2.7787458768849,2.29389666564026,0,0.686231192229608,2.8581577927558,1.40697541457891,1.18319098002596,4.38789555981649,0.339719632645777,1.35844457401843,1.77490179533724,3.35045918152261,2.50478588303669,2.39784551992757,2.43562075559196,2.08645737438383,3.4996141751155,0.967679762606673,1.39731541184976,3.36348092421695,0.392480493154419,1.89194545526296,0,0,0,0,0,3.1067956217168,0,2.18346185147726,2.13262838532926,0,0,1.21066414818656,0.948866090626715,0,0,0,2.95233264365753,2.60921715974819,2.46074712067959
"V2",1.0653867267992,0.310697099745646,1.48728378649854,2.36240353516507,0.880659154956077,0.480091297740066,0.225132349096974,0.994676233846193,1.68393347319006,1.0186919594999,0.0473856346377834,4.87375434562001,0.431517050214873,1.78824832541368,0.389300899719988,3.55736464544013,3.58742557460079,0.881802085680925,0.0246442207983961,0.0126682912320693,0.315955511377535,0.222059843990136,1.88147122055257,4.23284793312137,0.523743744325638,0.110638502794226,4.14973324054185,3.01284488253411,1.56594700922494,1.0922584862202,1.7995681088353,1.54847574830686,3.4986945048566,2.21640594194619,2.23552897084773,2.13194584491468,2.34123228910256,3.19689112074895,1.23573573192899,2.88377900411448,2.27271941434394,1.0064430108451,2.0156020815917,0,1.4376090457307,2.58347241943187,0.653557174480602,1.14662128450776,1.89003961256476,0.808771162932892,0.58795510350603,0.509358903481971,1.63778430589698,0.342052916048314,1.32090087203484,0.218989981675999,0.729024403061879,1.99572350520655,1.90436654418552,1.60128722528947,1.95820371169198,3.00703830333337,0.600498663498711,0.983584426390534,3.70967733542934,1.69722403611325,1.84343085766145,0,2.20642786851925,3.00845105465405,1.37238122849571,1.43707936424119,2.90122945687856,2.36794902560559,2.46126901462839,1.92541280561635,0.966029887187903,2.60196698495435,0.0486296402261431,0.54980270977538,0.253452920398683,2.64596113455258,2.98504660521893,1.99377935986997,3.28512261610045,2.64684745082945,0.618748629279738,0.442640635456652,2.46058891525673,1.0814179963601,0.764960233627789,1.01606935816526,2.09658477346094,1.97624224148347,0,1.31498696775867,2.45533912087726,1.10877768817544,2.69044420274016,2.2414863535793,2.10728280367715,0.374068058389061,2.87021340002744,1.18983566254022,1.27632242010419,1.83468650303262,2.80377175555631,2.58171629176841,0,2.36465503453861,1.31193988111984,0.980161388166212,0.502416872878813,0.955799595329594,2.7334915000933,1.18515512520244,2.55807689091066,2.82508238261955,0.896952815371686,2.06362268573696,4.07402330073167,1.86900017154999,3.5713936375563,0.973846209994979,2.6697369502787,0.716141391000965,2.33799945258748,0.581356436242985,1.34589426824171,3.15536755610812,2.4205871283197,0.0522672361610411,2.89826013114872,3.04022614523344,0.0604486635767363,0.851758295802681,1.20692212596526,2.55372260175659,1.8007835462248,1.45462569166604,1.90093782426554,2.20928120319179,0.450576614458454,0,1.75499505645642,2.92508352508251,2.07290171459239,1.78941718822769,3.23703673291532,1.45663685415622,2.85156884035385,0,1.00994935764195,1.36499462183625,2.03299339579383,0,0,3.58232065689122,2.62114845826533,1.74741568379439,4.73296547519891,2.17702576107719,2.94517235763402,0,0.874797596179697,1.35890026365425,2.89422604444262,1.84545672894236,2.32905982517914,0.836641760601533,0.569842094138766,0,2.39882438508322,1.81513923120075,2.25064508405049,4.04796861528611,0.544011037967194,2.77510542702952,1.33860311914181,0.172566113390503,1.54359905412514,4.26895586506842,4.132225352188,0.329058445835105,2.39734888263604,0.499580442611691,3.7295970808262,0,1.97145921201245,1.13956523793858,1.55433453888028,2.64130284375019,2.92391389809393,2.820621406501,0.840648799245796,1.97540893533128,0.499580442611691,0,3.55155133168563,2.92610610676272,2.11256093535037,2.12607660169793,2.0727794773042,2.97616457846369,0.653159903480155,2.60943664902214,2.01110810672051,2.53106315372921,0.229123277976965,0,2.08973687078165,0.51093543573302,0.720905527557033,1.35328461363961,2.5199550619069,1.19404897910508,2.82086792389425,2.34640490072775,0,1.03600424837894,1.10669667701838,1.92107030256645,3.561586471025,0.247732297437704,3.67465435562475,0.5976309746212,1.89991927820637,0.38641677683912,1.68804253297543,0.00660493912535355,1.30825010243437,0.410786069929303,0.225701897454761,0.370267763343377,3.7735692675726,0.0804336890624356,3.81075219429351,0.367315738068924,0.0185045174640844,1.74842214525873,3.08105547103624,0,1.16095541924225,0,0,2.95052264812005,0,0,1.16095541924225,1.16095541924225,0,0,0,0,1.64021460899844,2.04048856738122,1.95141601292984,0,3.17736225930584,0,4.47114729562888,4.37699389521147,3.52723169967806,0.991035328595088,2.8591696205745,0,0.20476635814172,1.77358674956621,0.530160945586893,3.13530464257291,0.98307516118682,0,2.28392699411419,0,0.20476635814172,3.63527561215393,0.608047956787215,1.53594049328351,1.63216676905042,0,0,1.59061357972945,1.54043947367949,0,3.42517455105841,0,0.501457751197404,0.617999839710467,0.501457751197404,0,0,1.28130711682866,1.1392005862073,1.75814789523408,3.23088279636208,0.708388103610463,0,1.85437672672223,0,0,5.05828099620637,2.09811339366104,2.78271851059378,0.984706665312465,2.60184114116052,2.42624744534058,6.67748206110949,3.83222533286618,3.14568011465462,2.70244614260179,2.12190810085327,0,1.73222476744449,0.977732970443164,2.66379162520418,2.85360057624378,2.36218965439403,3.22017174426705,1.0637616206195,2.98827448386967,1.73979816361627,2.08982560294505,1.12290211869881,1.47304171436975,0.628562244718951,0.729852233433254,3.83906642829551,0.808036360225162,1.46628654693867,1.6362911458898,2.71147166447636,2.43786387212811,1.19513760410375,2.34384365424234,1.98305600590444,4.37604469595472,1.28555877256454,1.10831861865194,2.79878842706306,0.190231973116978,1.37536295787876,0.0889189944096467,1.92561455536443,1.96581957384953,1.68632475828129,1.07242225294084,3.84725489315179,0,2.69858649478918,3.33346331003797,0.813006420031778,0.585795036493109,1.82334818101523,2.18229311863165,1.21540110315207,1.17608757596236,0.773371335258996,3.11411536568592,2.67813186598836,2.39836972883835
