c.0TerminalKeratinocyte.KRT1,c.0TerminalKeratinocyte.KRT2,c.0TerminalKeratinocyte.KRT10,c.0TerminalKeratinocyte.KRTDAP,c.0TerminalKeratinocyte.DMKN,c.0TerminalKeratinocyte.SBSN,c.0TerminalKeratinocyte.LYPD3,c.0TerminalKeratinocyte.LY6D,c.0TerminalKeratinocyte.LGALS7B,c.0TerminalKeratinocyte.SFN,c.0TerminalKeratinocyte.DSP,c.0TerminalKeratinocyte.PERP,c.0TerminalKeratinocyte.S100A14,c.0TerminalKeratinocyte.AQP3,c.0TerminalKeratinocyte.SERPINB2,c.0TerminalKeratinocyte.LGALS7,c.0TerminalKeratinocyte.TACSTD2,c.0TerminalKeratinocyte.CSTA,c.0TerminalKeratinocyte.SPRR1B,c.0TerminalKeratinocyte.PHLDA2,c.1BasalKeratinocyte.KRT14,c.1BasalKeratinocyte.KRT15,c.1BasalKeratinocyte.S100A2,c.1BasalKeratinocyte.KRT5,c.1BasalKeratinocyte.DST,c.1BasalKeratinocyte.COL17A1,c.1BasalKeratinocyte.AREG,c.1BasalKeratinocyte.ERRFI1,c.1BasalKeratinocyte.HOPX,c.1BasalKeratinocyte.SYT8,c.1BasalKeratinocyte.CCL27,c.1BasalKeratinocyte.SOX15,c.1BasalKeratinocyte.KLF5,c.1BasalKeratinocyte.SERPINB2,c.1BasalKeratinocyte.ADRB2,c.1BasalKeratinocyte.ATF3,c.1BasalKeratinocyte.FBXW7,c.1BasalKeratinocyte.IL18,c.1BasalKeratinocyte.TOB1,c.1BasalKeratinocyte.HSPA2,c.2Endothelial.ACKR1,c.2Endothelial.FABP4,c.2Endothelial.SELE,c.2Endothelial.TM4SF1,c.2Endothelial.PLVAP,c.2Endothelial.AQP1,c.2Endothelial.GNG11,c.2Endothelial.IFI27,c.2Endothelial.RBP7,c.2Endothelial.CLDN5,c.2Endothelial.SPARCL1,c.2Endothelial.PECAM1,c.2Endothelial.RAMP2,c.2Endothelial.CD74,c.2Endothelial.RAMP3,c.2Endothelial.A2M,c.2Endothelial.VWF,c.2Endothelial.ADGRL4,c.2Endothelial.ECSCR,c.2Endothelial.NPDC1,c.3SFRP2Fibroblast.SFRP2,c.3SFRP2Fibroblast.COL1A1,c.3SFRP2Fibroblast.COMP,c.3SFRP2Fibroblast.COL3A1,c.3SFRP2Fibroblast.COL1A2,c.3SFRP2Fibroblast.MMP2,c.3SFRP2Fibroblast.DCN,c.3SFRP2Fibroblast.FBLN1,c.3SFRP2Fibroblast.LUM,c.3SFRP2Fibroblast.CTHRC1,c.3SFRP2Fibroblast.COL6A2,c.3SFRP2Fibroblast.COL6A1,c.3SFRP2Fibroblast.SPARC,c.3SFRP2Fibroblast.WISP2,c.3SFRP2Fibroblast.ELN,c.3SFRP2Fibroblast.CTSK,c.3SFRP2Fibroblast.PTGDS,c.3SFRP2Fibroblast.PI16,c.3SFRP2Fibroblast.CFD,c.3SFRP2Fibroblast.IGFBP4,c.4RERGLPericyte.ACTA2,c.4RERGLPericyte.RERGL,c.4RERGLPericyte.TAGLN,c.4RERGLPericyte.C11orf96,c.4RERGLPericyte.MYL9,c.4RERGLPericyte.TPM2,c.4RERGLPericyte.ADIRF,c.4RERGLPericyte.PLN,c.4RERGLPericyte.IL6,c.4RERGLPericyte.CCL2,c.4RERGLPericyte.MT1A,c.4RERGLPericyte.LBH,c.4RERGLPericyte.GEM,c.4RERGLPericyte.MYH11,c.4RERGLPericyte.RGS16,c.4RERGLPericyte.SNCG,c.4RERGLPericyte.DSTN,c.4RERGLPericyte.GADD45B,c.4RERGLPericyte.TINAGL1,c.4RERGLPericyte.NET1,c.5STEAP4Pericyte.RGS5,c.5STEAP4Pericyte.RGS16,c.5STEAP4Pericyte.CCL2,c.5STEAP4Pericyte.NDUFA4L2,c.5STEAP4Pericyte.GEM,c.5STEAP4Pericyte.MT1A,c.5STEAP4Pericyte.ID4,c.5STEAP4Pericyte.CCL19,c.5STEAP4Pericyte.CCL8,c.5STEAP4Pericyte.IL6,c.5STEAP4Pericyte.C11orf96,c.5STEAP4Pericyte.STEAP4,c.5STEAP4Pericyte.CALD1,c.5STEAP4Pericyte.NR2F2,c.5STEAP4Pericyte.CPE,c.5STEAP4Pericyte.IGFBP7,c.5STEAP4Pericyte.TINAGL1,c.5STEAP4Pericyte.LHFPL6,c.5STEAP4Pericyte.TCIM,c.5STEAP4Pericyte.CRISPLD2,c.6AdventitialFibroblast.CXCL12,c.6AdventitialFibroblast.CCL19,c.6AdventitialFibroblast.PLA2G2A,c.6AdventitialFibroblast.APOD,c.6AdventitialFibroblast.CFD,c.6AdventitialFibroblast.GSN,c.6AdventitialFibroblast.MGP,c.6AdventitialFibroblast.C3,c.6AdventitialFibroblast.CFH,c.6AdventitialFibroblast.APOE,c.6AdventitialFibroblast.CCDC80,c.6AdventitialFibroblast.C1S,c.6AdventitialFibroblast.PTGDS,c.6AdventitialFibroblast.SERPING1,c.6AdventitialFibroblast.C1R,c.6AdventitialFibroblast.CXCL14,c.6AdventitialFibroblast.ADH1B,c.6AdventitialFibroblast.DCN,c.6AdventitialFibroblast.SERPINF1,c.6AdventitialFibroblast.EFEMP1,c.7Macrophage.CCL3,c.7Macrophage.RNASE1,c.7Macrophage.CXCL8,c.7Macrophage.CXCL3,c.7Macrophage.C1QA,c.7Macrophage.CCL4,c.7Macrophage.CCL3L1,c.7Macrophage.CXCL2,c.7Macrophage.CCL13,c.7Macrophage.C1QB,c.7Macrophage.IL1B,c.7Macrophage.CXCL1,c.7Macrophage.C1QC,c.7Macrophage.AIF1,c.7Macrophage.TYROBP,c.7Macrophage.CCL4L2,c.7Macrophage.HLADRA,c.7Macrophage.FTL,c.7Macrophage.GPR183,c.7Macrophage.MMP9,c.8DermalSheathandPapillae.COCH,c.8DermalSheathandPapillae.ASPN,c.8DermalSheathandPapillae.MFAP4,c.8DermalSheathandPapillae.TNMD,c.8DermalSheathandPapillae.DPT,c.8DermalSheathandPapillae.LUM,c.8DermalSheathandPapillae.POSTN,c.8DermalSheathandPapillae.COL1A2,c.8DermalSheathandPapillae.IGFBP5,c.8DermalSheathandPapillae.PTGDS,c.8DermalSheathandPapillae.TNN,c.8DermalSheathandPapillae.HTRA1,c.8DermalSheathandPapillae.CTSK,c.8DermalSheathandPapillae.COL1A1,c.8DermalSheathandPapillae.OGN,c.8DermalSheathandPapillae.MEG3,c.8DermalSheathandPapillae.CRABP1,c.8DermalSheathandPapillae.PRELP,c.8DermalSheathandPapillae.PTN,c.8DermalSheathandPapillae.FIBIN,c.9MonocyteDCNeutrophil.LYZ,c.9MonocyteDCNeutrophil.HLADRA,c.9MonocyteDCNeutrophil.G0S2,c.9MonocyteDCNeutrophil.HLADPB1,c.9MonocyteDCNeutrophil.CXCL8,c.9MonocyteDCNeutrophil.HLADRB1,c.9MonocyteDCNeutrophil.IL1B,c.9MonocyteDCNeutrophil.HLADQA1,c.9MonocyteDCNeutrophil.HLADPA1,c.9MonocyteDCNeutrophil.HLADQB1,c.9MonocyteDCNeutrophil.CD74,c.9MonocyteDCNeutrophil.FCER1A,c.9MonocyteDCNeutrophil.SRGN,c.9MonocyteDCNeutrophil.GPR183,c.9MonocyteDCNeutrophil.C15orf48,c.9MonocyteDCNeutrophil.INSIG1,c.9MonocyteDCNeutrophil.BCL2A1,c.9MonocyteDCNeutrophil.TYROBP,c.9MonocyteDCNeutrophil.PLAUR,c.9MonocyteDCNeutrophil.LST1,c.10THelperCell.CXCR4,c.10THelperCell.CD52,c.10THelperCell.LTB,c.10THelperCell.IL32,c.10THelperCell.CREM,c.10THelperCell.CD69,c.10THelperCell.SRGN,c.10THelperCell.KLRB1,c.10THelperCell.SAMSN1,c.10THelperCell.TRAC,c.10THelperCell.IL7R,c.10THelperCell.CD3D,c.10THelperCell.DUSP2,c.10THelperCell.CYTIP,c.10THelperCell.PTPRC,c.10THelperCell.RGS1,c.10THelperCell.TRBC2,c.10THelperCell.RGCC,c.10THelperCell.CLEC2D,c.10THelperCell.SARAF,c.11ProliferatingKeratinocyte.HIST1H4C,c.11ProliferatingKeratinocyte.KRT5,c.11ProliferatingKeratinocyte.KRT14,c.11ProliferatingKeratinocyte.STMN1,c.11ProliferatingKeratinocyte.PTTG1,c.11ProliferatingKeratinocyte.HMGB2,c.11ProliferatingKeratinocyte.PCLAF,c.11ProliferatingKeratinocyte.UBE2C,c.11ProliferatingKeratinocyte.S100A2,c.11ProliferatingKeratinocyte.KRT6A,c.11ProliferatingKeratinocyte.TK1,c.11ProliferatingKeratinocyte.MT1X,c.11ProliferatingKeratinocyte.NUSAP1,c.11ProliferatingKeratinocyte.CDK1,c.11ProliferatingKeratinocyte.TUBA1B,c.11ProliferatingKeratinocyte.CKS1B,c.11ProliferatingKeratinocyte.TOP2A,c.11ProliferatingKeratinocyte.S100A14,c.11ProliferatingKeratinocyte.PCNA,c.11ProliferatingKeratinocyte.CENPF,c.12MastCell.TPSAB1,c.12MastCell.TPSB2,c.12MastCell.CTSG,c.12MastCell.HPGD,c.12MastCell.HPGDS,c.12MastCell.RGS13,c.12MastCell.CD69,c.12MastCell.GATA2,c.12MastCell.FTH1,c.12MastCell.ANXA1,c.12MastCell.MS4A2,c.12MastCell.CPA3,c.12MastCell.IL1RL1,c.12MastCell.FCER1G,c.12MastCell.GPR65,c.12MastCell.SELENOK,c.12MastCell.VWA5A,c.12MastCell.BIRC3,c.12MastCell.GLUL,c.12MastCell.PLIN2,c.13SmoothMuscleCell.DES,c.13SmoothMuscleCell.ACTG2,c.13SmoothMuscleCell.MYLK,c.13SmoothMuscleCell.TPM2,c.13SmoothMuscleCell.PCP4,c.13SmoothMuscleCell.MYH11,c.13SmoothMuscleCell.TAGLN,c.13SmoothMuscleCell.CNN1,c.13SmoothMuscleCell.ACTA2,c.13SmoothMuscleCell.MYL9,c.13SmoothMuscleCell.CSRP1,c.13SmoothMuscleCell.TPM1,c.13SmoothMuscleCell.ACTA1,c.13SmoothMuscleCell.PPP1R14A,c.13SmoothMuscleCell.SYNPO2,c.13SmoothMuscleCell.FLNA,c.13SmoothMuscleCell.PDLIM7,c.13SmoothMuscleCell.SMTN,c.13SmoothMuscleCell.PLN,c.13SmoothMuscleCell.CALD1,c.14Neural.S100B,c.14Neural.GPM6B,c.14Neural.PLP1,c.14Neural.SCN7A,c.14Neural.CDH19,c.14Neural.NRXN1,c.14Neural.PMP22,c.14Neural.SEMA3B,c.14Neural.GFRA3,c.14Neural.PCSK2,c.14Neural.MATN2,c.14Neural.LGI4,c.14Neural.PMP2,c.14Neural.MPZ,c.14Neural.CLU,c.14Neural.FXYD1,c.14Neural.CRYAB,c.14Neural.VWA1,c.14Neural.NDRG2,c.14Neural.PRNP,c.15CA6AQP5SecretoryEpithelial.AQP5,c.15CA6AQP5SecretoryEpithelial.KRT19,c.15CA6AQP5SecretoryEpithelial.SNORC,c.15CA6AQP5SecretoryEpithelial.KRT18,c.15CA6AQP5SecretoryEpithelial.CA6,c.15CA6AQP5SecretoryEpithelial.KRT8,c.15CA6AQP5SecretoryEpithelial.KRT7,c.15CA6AQP5SecretoryEpithelial.GAPDH,c.15CA6AQP5SecretoryEpithelial.S100A1,c.15CA6AQP5SecretoryEpithelial.PPP1R1B,c.15CA6AQP5SecretoryEpithelial.CLDN10,c.15CA6AQP5SecretoryEpithelial.KRT15,c.15CA6AQP5SecretoryEpithelial.LDHA,c.15CA6AQP5SecretoryEpithelial.DBI,c.15CA6AQP5SecretoryEpithelial.TPD52L1,c.15CA6AQP5SecretoryEpithelial.ZG16B,c.15CA6AQP5SecretoryEpithelial.PDCD4,c.15CA6AQP5SecretoryEpithelial.NDRG2,c.15CA6AQP5SecretoryEpithelial.CHCHD10,c.15CA6AQP5SecretoryEpithelial.ATP5MC3,c.16MerkelCell.KRT17,c.16MerkelCell.KRT6B,c.16MerkelCell.S100A2,c.16MerkelCell.GJB6,c.16MerkelCell.CALML3,c.16MerkelCell.KRT6A,c.16MerkelCell.GJB2,c.16MerkelCell.SOSTDC1,c.16MerkelCell.KRT5,c.16MerkelCell.SOX9,c.16MerkelCell.KRT23,c.16MerkelCell.S100A14,c.16MerkelCell.KRT14,c.16MerkelCell.DEFB1,c.16MerkelCell.KRT15,c.16MerkelCell.CRABP2,c.16MerkelCell.ATP1B3,c.16MerkelCell.KRT16,c.16MerkelCell.S100A8,c.16MerkelCell.SPINK5,c.17CD8TCell.CCL5,c.17CD8TCell.CXCR4,c.17CD8TCell.NKG7,c.17CD8TCell.DUSP2,c.17CD8TCell.GZMK,c.17CD8TCell.CCL4,c.17CD8TCell.IFNG,c.17CD8TCell.GZMA,c.17CD8TCell.CST7,c.17CD8TCell.IL32,c.17CD8TCell.CD52,c.17CD8TCell.CD3D,c.17CD8TCell.SRGN,c.17CD8TCell.CD69,c.17CD8TCell.PTPRC,c.17CD8TCell.CORO1A,c.17CD8TCell.RGS1,c.17CD8TCell.XCL2,c.17CD8TCell.HCST,c.17CD8TCell.CREM
5.186672547,4.520087716,5.635007778,4.086565388,4.909951331,2.213064561,1.99296766,3.452667541,4.102975106,3.323869103,3.000126434,4.030648708,2.647693285,2.097177593,0.658819621,2.897102863,2.013010543,2.34055675,0.388728301,1.500627375,5.949192467,2.917785777,2.976236377,3.85134928,2.329387589,2.140533642,1.220386243,1.57675118,2.538595704,1.427590729,2.422626495,1.208197646,1.837891032,1.405105956,0.816395526,3.22723395,1.259547609,0.882210281,2.204406383,1.157359678,2.773171801,3.367091416,1.72042506,2.942172289,2.575393431,2.900631361,3.16645824,3.657873288,2.086663102,2.284695285,3.802458857,2.205462054,1.760700879,4.375068687,1.704539223,2.460435497,1.777137969,1.732373708,1.594667645,1.586794254,4.926540334,5.386487201,3.552247382,4.759698808,5.290204294,3.159046854,4.793039653,3.128887546,3.510598933,2.176229572,3.935714596,3.7534563,4.345998831,0.559985734,2.219137744,2.536017806,3.932334195,1.166858052,3.421333528,2.451939355,4.034686532,1.700471399,3.955406992,1.386986645,3.727323909,2.918188173,4.169973913,1.834456606,1.262171485,4.184472439,1.348017223,2.708421611,2.022866539,1.940645957,2.874038211,1.882142426,3.138151284,3.317858199,2.235435402,2.481658753,3.792188435,3.153245311,3.910267663,3.078169884,2.190417116,1.438194791,2.380185044,1.436717614,1.498204668,2.003118511,1.385079231,2.028217689,3.354635448,1.737448642,2.603311685,4.345144881,2.235642739,2.330610048,1.574303499,1.42372736,4.423947738,4.120055264,1.493055111,4.643595531,3.845796031,3.515980696,3.340434378,2.455273826,2.708460109,4.546508116,3.035946472,3.579767933,3.414357326,2.731155886,2.990439479,5.538697398,1.749195928,4.242898215,2.862599552,2.322831171,5.547654703,3.441583877,4.548154698,5.042978121,3.135063882,3.921532348,0,4.889902613,2.2242223,1.871421506,2.2242223,2.48449425,2.690823692,3.441583877,3.007727117,0,5.41008147,5.776429525,3.007727117,2.48449425,4.302243992,2.819932839,2.585124269,1.983032331,1.896724348,3.930716734,2.616291647,4.157650722,2.569683244,2.998229984,2.658639861,2.0357695,2.043980574,3.822619796,1.145364689,2.342585851,1.171499695,1.484896637,1.546854076,1.49071209,4.401783244,5.214362236,4.322652883,4.410410222,5.279004252,4.779418153,4.006187068,3.942569793,4.353603843,3.763617581,5.173823624,2.999202159,3.700845172,2.939032757,3.110246728,3.553383941,2.449655205,2.492588777,3.36871501,2.234464706,3.357461105,2.884798404,2.509556356,3.233448625,3.767085946,2.855985381,3.484567059,2.419993589,2.742714493,1.910553565,1.97342703,2.038171684,2.742063711,1.988711936,2.146630647,1.823858447,1.694078458,2.557507271,2.176959503,2.401001893,1.84858831,3.761829704,5.237184058,2.51724268,2.091083099,2.508399104,1.59117948,1.690599106,2.644278128,0.879192594,1.206048973,3.429519089,1.317373011,1.317587596,3.029316452,1.679996883,1.17368249,2.589282539,1.372561874,1.223956861,5.530606313,4.640992156,3.530298251,4.116876236,3.786680164,2.641069486,2.566398697,2.490296198,6.029415322,5.307850636,1.943695066,2.397824654,2.021606862,2.470772985,2.636191567,3.658583813,2.629701683,3.518558401,3.772252195,2.66736286,4.100904113,4.06013566,3.890540296,4.515658128,3.52109167,3.828717105,5.076221376,3.406692954,4.907317166,4.563406547,3.314803881,3.757336464,2.711495638,2.859499737,2.832815872,3.126336748,2.575380792,2.641340481,2.43393216,3.683222202,3.468187525,3.70412487,3.456513452,3.122149198,2.950408231,2.825421017,3.55746576,2.581479475,2.61246235,2.075709411,2.436169792,2.195763055,2.189778,2.245117455,3.692771782,2.696818656,3.208755984,2.088392717,2.706848296,2.982925708,3.279331127,3.525886472,2.99160637,3.359900825,2.510435984,3.215228881,3.045588737,4.204499272,1.916675832,1.924448516,2.776040639,4.110953408,3.698215976,3.368824039,1.802551721,2.938076724,2.885893508,2.549373291,2.120077519,2.574438745,3.499614175,0.967679763,2.435620756,1.397963013,1.726383481,1.310436547,1.111190931,1.398609222,3.054395511,0.889608711,0.716802452,2.299065018,4.482930963,1.182569459,3.350459182,1.610182478,2.1003985,0.686231192,2.293896666,1.397315412,3.621888703,3.575553608,2.743485818,3.545172262,2.752957571,3.106795622,2.132628385,2.368535596,3.170728587,2.293423776,2.021957095,1.891945455,3.101984963,2.60921716,2.707390384,2.119386252,2.282159669,0.948866091,2.674785883,2.724252515
4.506034479,1.788248325,4.865887728,3.608809302,4.111737555,1.553845225,1.790595234,3.165227171,3.306866528,3.075368981,2.075846978,3.821961315,2.658786368,2.125091518,1.018691959,2.362403535,2.748642338,2.159031346,0.857489707,2.008225629,5.727353194,3.216115414,3.088780415,3.964138275,2.421375867,2.06475821,2.131945845,1.604723173,2.124927134,0.362398327,1.979450881,1.342000108,1.900043308,1.565947009,1.318290485,3.374448894,1.047122404,0.980161492,2.378636397,1.914242829,3.259688509,2.015602082,1.904366544,3.10009539,2.325499204,2.757997283,2.84750125,2.996980172,1.320900872,2.520194965,3.421014621,2.090294093,1.658366098,3.933819857,1.698647989,2.110284286,1.710330256,1.83919039,1.675460818,1.720767753,4.00412708,4.223288687,3.426169533,3.371399547,4.194862011,3.432801788,5.315937092,3.071425671,4.252918967,3.23012599,3.67718359,3.357307813,3.447262434,2.367949026,1.751735355,3.366135375,4.339426806,1.372381228,3.709677335,3.15555548,3.78801817,1.471816903,4.40438891,2.203282725,3.354621032,2.696981308,3.45406407,1.074254509,1.976242241,4.252252194,1.108777688,1.833181649,2.909564425,1.582166045,3.55308768,0.744525331,2.732818694,3.004141869,2.1642919,1.191825956,3.082582105,3.959205025,4.497963686,2.601152066,3.218016826,1.311939881,2.184451739,2.8702134,2.364655035,2.7334915,2.251436824,1.763463671,3.363255482,2.013576587,2.686048957,4.502110447,2.200536644,2.022598137,1.269278288,1.895289092,4.065825219,4.074023301,2.898260131,4.438157925,3.571393638,3.155367556,3.189063226,2.143163035,2.829495323,4.655337055,2.677653662,3.322272015,4.129762078,3.167593004,3.316246277,5.322986356,1.845529378,4.624803864,3.351483293,2.114326854,5.176196555,3.724879101,5.164262026,4.612372893,3.433341272,4.712601231,2.072901715,5.069680216,2.032993396,2.539596729,4.214720525,2.78728496,2.826963119,3.225403741,3.304401004,3.237036733,4.688202131,6.067887582,3.13702605,2.646939041,4.732965475,3.309684645,3.311843734,1.527107788,2.232084789,3.645657339,2.775105427,4.283810464,2.395270466,2.945172358,2.294106709,2.366782383,2.443297005,4.047968615,1.166110736,2.112199385,1.136069147,1.918531274,1.750932581,1.351839795,4.4569841,4.837520805,4.207610657,3.957642922,4.841561753,3.84353527,3.784605099,2.766967456,3.388701837,3.026873732,4.5420655,2.050138069,4.190566937,2.340809943,2.28837435,2.832173025,3.459177753,3.139049342,3.421443343,2.554922281,3.640864528,3.057799177,2.401653001,2.625574773,3.043143865,2.622547242,3.168733839,1.702666533,2.127232069,2.270262169,1.639997716,1.95575609,2.985380376,1.782597949,2.042090265,2.519955062,1.797088517,2.740370802,1.284585106,2.441291286,1.420220843,4.030293495,5.419756953,2.240428247,2.019279155,2.471278159,1.08724309,1.524463475,2.767022407,1.921070303,0.798395204,3.664190663,1.224168585,1.092678984,2.785902758,1.318165333,1.163224954,2.462290522,0.959999523,1.053856084,1.640214609,3.081055471,1.640214609,1.986408641,3.081055471,3.081055471,1.160955419,1.951416013,4.229506932,3.135129387,1.640214609,0,0,1.640214609,1.19646547,2.231363163,0,1.400715863,2.231363163,0,4.471147296,4.376993895,3.891957397,4.808263924,3.5272317,3.278353659,5.165739008,3.135304643,5.006416855,4.646400099,2.971049846,3.635275612,2.859169621,2.515391362,2.252414832,2.449779106,2.603342273,2.22641002,2.424142235,3.65866425,2.964074234,3.076403381,3.240969624,1.949368036,2.863642804,2.005758066,3.509745952,2.618544239,1.586076385,1.820033724,2.026811573,1.964345407,2.090178222,1.854376727,3.442513307,1.719008348,4.041336516,2.297534548,1.826768084,2.526975308,2.702446143,3.427422079,2.947774034,3.082115738,1.063761621,3.017783578,2.498214452,4.298532568,1.200681717,2.478767965,2.522226697,3.868718763,3.145680115,3.205438362,1.500181203,2.121908101,2.39198298,1.62526325,1.885282032,2.092373571,4.376044696,1.285558773,2.343843654,1.135890642,2.067159527,2.314608581,1.16207538,1.353280465,3.437086474,1.00328862,0.506407086,2.426130585,4.770151898,1.538210502,2.711471664,1.618375431,2.18344391,1.122902119,1.739798164,1.108318619,3.928142263,3.962728479,2.957807961,3.843248021,2.848278661,3.847254893,3.33346331,2.198112012,2.28325126,2.282987657,2.099855908,2.25836842,3.142911465,2.678131866,2.471687769,2.384373217,2.477906752,2.457703981,2.180628504,2.972896575
4.987291346,3.142891478,5.301854677,3.872053664,4.354909359,2.360802775,2.853017299,3.268600597,3.043697387,3.857092527,2.563414988,3.909620195,2.827326885,2.882299249,2.104787301,2.570374216,3.064317623,1.673995911,0.658141902,1.778943968,5.948834147,3.333982132,2.88175546,3.956036668,2.547543344,1.75971874,1.085683541,1.814686997,1.898598011,0.824438903,1.879148863,1.609143587,2.12790584,1.945672042,1.448616619,3.120792543,1.328746244,0.702773163,2.26217708,1.832914683,2.647131207,3.982037459,2.484993529,3.085760391,2.163892057,2.843020054,2.822781608,3.371767537,2.380181407,2.518971088,3.490031939,2.057498204,1.871655532,3.608835279,1.58470846,2.087497698,1.307349101,1.54465852,1.492245462,1.528975684,4.499460864,5.356812433,2.661248342,4.789836238,5.089839685,3.59363501,5.500927587,3.667992862,2.964859534,3.076278281,3.62200449,3.546682484,3.932285821,2.933101332,2.332302248,3.068639029,4.188942442,1.406408126,4.275523631,2.72153947,4.598680852,2.900944649,4.433621899,2.180843398,4.002699492,3.589570298,4.117805327,2.109150216,1.573283691,3.862595877,1.202790095,2.353236829,1.908794234,2.774283359,3.253752237,2.33181894,3.779491169,3.709398705,2.222894738,1.776126958,3.831490199,3.326512567,3.225083523,3.093474109,1.752422694,0.920686381,1.969098553,1.346887501,0.825775798,1.080292937,1.961525658,1.274415734,3.2111234,1.865113975,2.65592643,4.395766416,1.905893626,2.00774608,1.109697547,1.458099885,4.383969022,1.798369063,1.371592128,5.099423026,4.421615275,4.62892472,3.636031326,1.82545323,2.870165591,4.2418543,2.881759572,3.132971903,4.577905769,2.754283984,2.887640045,5.130397506,1.469391062,4.997349701,3.091290404,1.887481357,4.729784457,4.402308438,4.663810929,4.245406085,3.590748658,4.352305008,3.612534316,4.400660301,2.904161503,2.289753084,3.600771374,2.181856509,3.020620941,2.599715871,3.056914369,3.093925189,5.073017702,5.845194684,2.934584233,2.177056895,0.006291426,1.485557245,2.444297686,3.094562338,1.317843996,3.045534835,3.040420187,5.469852327,1.550033321,0.486088096,1.469310144,1.999382722,2.098973948,5.889619563,0.388051614,1.781834163,0.503860872,1.816248926,2.003472831,0.716568839,3.759614821,5.288571569,4.34948324,4.277224539,4.615782691,4.466416324,4.138139136,3.615893418,4.013919827,3.769949995,4.985249558,3.212157143,4.024095565,3.565536504,2.44406797,3.497517257,2.70824792,2.635567395,3.386331071,2.793687978,3.132175274,2.531350607,2.948528456,2.800109316,3.074549307,2.46794595,3.189727124,2.53119162,2.029250083,2.109187678,2.215489514,1.87245523,2.921856386,2.306264169,2.290755557,1.125940591,1.612581483,2.148789275,1.44791954,2.246079702,2.012175188,4.05426197,5.690796606,2.139201441,2.153835165,2.501379447,0.932951393,1.708783089,2.697260667,0.471733023,1.036556343,3.714381801,1.353069208,1.303989122,2.973388431,1.691972079,1.073635054,2.827176476,1.130816272,0.856967329,5.370806109,0.671006768,4.357602327,3.733251028,3.648333917,2.498055973,4.055276699,2.545084978,5.748067596,4.971411928,2.071183482,1.779409207,2.117794306,2.566305528,1.746858337,4.686920383,2.416481021,3.159096093,3.792247209,2.681501073,0.600508327,1.093113157,1.762664192,3.312009063,0,3.430554428,4.454484653,1.946341272,4.304345688,4.011821495,2.048376675,1.908746975,0,1.856101153,1.335493531,2.601227195,0.891132739,0.68783976,2.292535073,3.178964034,3.043061567,3.265491143,2.819692932,2.360710959,2.686865643,1.109802914,3.385405547,2.414162911,2.767535079,0,2.175080688,1.077022386,2.154330045,0.938702703,2.670994382,2.012202389,2.464468243,1.332968565,2.509845276,2.709484455,3.850428191,3.747341203,2.565683972,3.404938513,3.147001348,2.586009776,3.117624898,5.659331546,2.542743697,2.619471614,2.192487072,3.825932335,4.270743133,3.712382742,1.779042185,0,3.287349674,2.857910978,2.906986532,3.084822499,4.379699084,2.481277008,3.510713977,1.407262978,2.709895076,1.913458848,0.906843813,1.397878192,3.848183038,1.123923006,0.241115312,2.602011465,5.031443553,1.136538749,3.727992374,1.646454459,1.959784351,1.459300595,0.943622824,0.20481862,3.491802185,3.59817627,2.533588727,3.523631862,2.029486189,3.440403194,3.089949267,2.358627697,2.628501477,1.214335752,2.111342999,1.459797482,3.496402909,2.31583582,1.459797482,1.377821635,2.75719446,2.693004699,1.685894544,3.02077191
